"layer","zone","Background","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Sugarbeets","Potatoes","Other Crops","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Corn","Blueberries","Speltz","Cranberries","Squash","HUC","Sweet Corn","Pumpkins","Apples","Millet","Dry Beans","Sod/Grass Seed","Christmas Trees","Tobacco","Other Small Grains","Grapes","Misc Vegs & Fruits","Peppers","Strawberries","Sunflower","Other Tree Crops","Tomatoes","Herbs","Sorghum","Asparagus","Cabbage","Eggplants","Peaches","Dbl Crop Lettuce/Barley","Onions","Peas","Gourds","Cherries","Dbl Crop WinWht/Soybeans","Vetch","Dbl Crop Oats/Corn","Triticale","Carrots","Plums","Apricots","Nectarines","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Sweet Potatoes","Cantaloupes","Lettuce","Dbl Crop Barley/Corn","Cotton","Peanuts","Dbl Crop WinWht/Corn","Dbl Crop Soybeans/Oats","Watermelons","Greens","Dbl Crop Barley/Sorghum","Turnips","Dbl Crop Corn/Soybeans","Switchgrass","Pop or Orn Corn","Walnuts","Durum Wheat","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Honeydew Melons","Oranges","Camelina","Rice","Sugarcane","Citrus","Mustard","Celery","Radishes","Prunes","Mint","Flaxseed","Safflower","Lentils","Perennial Ice/Snow ","Pistachios","Rape Seed","Olives","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Cotton","Hops","Garlic","Almonds","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Cauliflower","Pears","Caneberries","Cucumbers","Pomegranates"
1,2,8011,21,10,4,56,1047,63,NA,81300,43086,NA,809,152,0,19008,92079,375572,340452,201210,43105,6959,1571472,51447,18894,22235,13875,119802,25790,NA,60637,118,NA,32,440,"01080205",10346,1559,2002,NA,848,259,324,7277,0,6,37,122,42,0,362,35,28,0,7,47,151,3,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,299,3,7,0,513,374,NA,4870,115176,NA,18421,7,0,29820,70989,155629,108924,58880,15956,4777,1173460,639386,352330,35320,10882,70664,8373,NA,45344,84,NA,2,2225,"01080201",4698,148,492,NA,16,83,19,504,0,0,130,29,439,2,0,14,204,0,19,0,0,1,17,48,62,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,7,0,0,2,33,7,NA,3563,81925,NA,41,16,0,2660,145819,121077,56763,33379,8064,5372,1031231,296273,140134,19349,3514,102014,10522,NA,15272,2,NA,21,23,"01080204",595,50,1013,NA,0,41,62,91,0,0,8,14,4,0,0,0,0,0,0,0,0,6,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,1,3274,0,4,0,1041,27,NA,2240,51789,NA,237,4,0,6983,24795,80492,41429,16012,5214,2968,829392,139042,237458,10502,4566,19319,2516,NA,10030,267,NA,5,307,"01080206",1041,407,130,NA,0,4,6,1150,0,0,16,37,59,1,1,2,22,0,0,0,0,2,2,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,36,0,22,1,8,14,NA,379,156041,NA,27,15,43,303,45022,82129,32118,8898,2122,4835,828197,541297,854167,46252,16878,29587,1534,NA,19160,4,NA,0,0,"01080103",23,398,0,NA,0,2,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,181,0,72,4,71,21,NA,16428,92737,NA,97,3,0,6688,29187,81795,29039,12420,1915,3112,994849,570433,524644,26708,5291,17611,4549,NA,22834,224,NA,0,28,"01080107",844,62,1387,NA,0,42,25,111,1,0,11,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,327909,8,1,1,2,12,10,NA,1007,86944,NA,196,10,4,164,49225,59386,21715,4528,875,3434,1461191,686772,1225097,72181,9394,82144,4140,NA,17644,2,NA,0,2,"01080101",25,8,2,NA,0,52,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,84,0,1,2,17,3,NA,733,94430,NA,6,2,0,250,20930,53513,18414,6279,1107,788,548403,282278,414211,20606,5167,9607,683,NA,10853,0,NA,0,1,"01080104",13,3,17,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,188,1,157,1,96,33,NA,10320,199267,NA,76,5,0,5069,78670,136307,67102,27514,4017,8060,1306779,907822,909360,65209,6676,35611,7876,NA,25817,146,NA,0,23,"01080106",652,28,579,NA,1,104,4,35,0,0,15,1,12,0,0,2,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,10,0,16,0,2,5,NA,1252,161737,NA,13,1,0,1450,5758,60039,21707,7230,871,521,983325,304679,428066,42065,5736,10302,1645,NA,12086,0,NA,0,0,"01080105",11,1,14,NA,0,0,1,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,14,0,9,1,6,3,NA,31,114613,NA,17,2,4,493,7846,47127,21389,7590,1771,805,537030,238677,404540,28457,9837,17925,414,NA,12091,0,NA,0,0,"01080102",3,14,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,10,0,1,0,36,7,NA,544,17167,NA,37,23,0,913,29096,58947,32311,13991,3269,4625,344212,380702,164980,6832,1286,47095,7619,NA,5424,12,NA,2,2,"01080202",358,1,139,NA,0,12,15,2,0,0,5,7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,1,1884,0,133,0,432,61,NA,3824,75759,NA,1232,6,0,6829,28601,61229,25054,8885,1451,1047,990607,251893,394712,17028,9299,14536,2225,NA,9050,1117,NA,1,113,"01080203",1578,49,338,NA,0,131,5,49,0,0,4,1,10,5,0,0,4,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1336429,4,NA,NA,0,20,6,NA,4646,52648,NA,97,59,NA,3261,83778,351768,441286,504297,192202,14689,701455,201960,9266,10749,8612,253883,117745,0,6242,10,NA,1560,95,"01090001",920,40,237,NA,1,349,2,5,NA,1,1,18,9,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,486841,0,NA,NA,1,227,0,NA,658,8799,NA,547,0,NA,3646,26574,17372,23000,16536,1660,7187,57449,2661,5927,1437,339,20556,17072,0,3077,0,NA,18,26,"01090006",280,0,8,NA,0,852,26,1,NA,0,0,56,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,691331,1,NA,NA,19,176,0,NA,42256,90165,NA,3235,509,NA,10549,161315,350447,402248,417127,138498,21428,1144037,252136,33468,19161,6181,389432,52779,0,18982,12,NA,19175,641,"01090004",2300,116,291,NA,9,1797,139,8,NA,3,1,144,42,NA,NA,NA,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,1,NA,NA,0,51,2,NA,4727,38307,NA,67,41,NA,2089,39654,118653,121915,115902,34458,7372,713344,57507,8589,17630,2578,61461,10584,0,9009,8,NA,72,37,"01090003",872,8,639,NA,3,232,83,17,NA,1,1,18,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,6379772,0,NA,NA,2,66,1,NA,28181,37513,NA,448,159,NA,8276,181405,344911,392327,207306,41665,131516,650661,605239,130598,85589,5903,294739,216396,41,13229,9,NA,46386,82,"01090002",934,48,84,NA,12,200,13,1,NA,25,2,12,3,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1189,2,0,0,0,128,4,NA,25384,6607,NA,107,15,0,2328,26417,240226,211694,134426,32821,6085,701418,13450,1213,4170,1653,31571,21511,0,9098,9,NA,16,142,"01100004",1007,22,1284,NA,2,53,75,102,NA,149,25,266,3,0,5,119,0,2,2,33,2,55,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1038,1,0,2,63,36,2,NA,23405,14512,NA,45,106,0,6366,39195,93607,68712,45664,12064,4729,645924,6433,2088,6713,8214,52155,12505,0,16836,0,NA,41,23,"01100003",253,2,438,NA,10,199,101,6,NA,9,5,3,0,0,0,1,3,1,0,10,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,8,1,3,50,38,7,NA,37406,61143,NA,33,112,0,5431,56595,134011,72035,30268,6445,11131,1264293,153403,56039,20682,18512,138733,12926,0,44117,87,NA,282,64,"01100001",691,12,1090,NA,28,221,661,15,NA,10,2,15,1,0,0,0,5,0,0,9,0,16,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,3,0,0,17,86,36,NA,34850,20962,NA,10,65,0,3647,24962,96747,39549,12449,2492,4565,1041216,60361,48267,12748,12168,68247,8273,0,20757,9,NA,19,10,"01100002",239,3,1562,NA,9,84,145,7,NA,6,1,3,2,0,0,0,1,0,0,9,0,7,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,35,3445,40,55,116,147,215,NA,223350,192076,NA,53,44,25,15885,141234,427764,231422,136884,31132,5931,3489476,219919,191095,72466,27341,102297,14387,17,83843,123,NA,0,261,"01100005",2915,200,1128,NA,0,9,22,161,NA,0,0,2,0,14,383,3,0,82,4,9,0,0,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,3928,1,1,0,1,2,10,NA,7114,1645,NA,12,29,0,265,24347,282626,150530,102721,38418,2334,631901,21583,945,4882,124,12777,4503,0,1176,0,NA,0,21,"01100006",58,36,687,NA,1,1,0,0,NA,0,7,1,0,0,7,0,0,3,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,0,0,0,0,444,3,NA,5595,22936,NA,156,54,0,4841,20485,47739,34371,20421,3062,5753,493097,58902,11641,6709,2820,97585,10758,0,11692,15,NA,63,102,"01100007",654,13,119,NA,1,10729,178,1,NA,2,0,49,4,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,130,9,0,26,61,45,NA,1378,25008,NA,0,28,6,1193,195501,50277,9475,1603,475,997,1674405,528858,280412,30128,2127,207536,20635,0,4690,0,0,0,0,"02020002",6,1,43,0,0,0,11,0,NA,0,0,NA,2,3,0,0,0,29,0,0,0,0,NA,5,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,9894,2,0,3222,398,1216,NA,33136,290454,NA,2,3283,20,37638,60706,235247,67192,22746,8123,3136,1574621,110414,335106,60012,54560,347084,19320,0,102749,12,3,2,880,"02020007",3469,1,15965,0,208,5549,31,0,NA,116,0,NA,0,13,26,0,463,502,0,0,0,4,NA,11818,NA,NA,2,2,57,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,6132,3,272,86,1623,517,NA,214688,337201,NA,144,562,117,84728,88513,273802,138545,54707,15516,9083,2320473,460505,268581,288468,102093,561807,10161,0,242052,46,0,0,67,"02020003",782,95,389,0,0,2677,24,5,NA,2,0,NA,17,1,1,63,0,77,33,0,0,0,NA,0,NA,NA,5,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,33640,1264,22,7580,1279,5841,NA,121545,958443,NA,83,406,263,86886,159725,356288,185480,72792,25850,5072,2571440,507443,246550,654450,141134,821424,24650,0,338946,1,271,0,3,"02020004",509,259,3684,1,6877,118,100,0,NA,150,5,NA,15,292,0,0,0,185,0,27,2,0,NA,24,NA,NA,2,0,0,0,54,3,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,79,4,0,60,22,41,NA,2209,4252,NA,0,5,8,750,204134,85555,14596,2967,453,2588,2201306,1414580,467575,37123,825,327335,20049,0,1240,0,0,0,0,"02020001",24,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,840,0,0,598,209,398,NA,20468,158430,NA,0,1,1,25398,112483,270822,124470,63828,19834,10199,1439408,35262,40012,139681,24887,131837,16159,0,22102,0,0,0,9,"02020008",175,11,56178,0,6,2,0,0,NA,14,0,NA,0,1,487,1,1,194,0,0,0,18,NA,410,NA,NA,38,0,1370,0,0,0,40,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,17073,104,233,1889,2320,1801,NA,86399,527533,NA,18,434,173,78890,172449,440910,195473,86861,35471,19162,3362672,426966,515290,311910,70508,389124,37066,5,171662,2,0,0,570,"02020006",11082,3,21709,0,693,230,8,0,NA,165,0,NA,3,75,128,7,1,4,0,0,0,22,NA,100,NA,NA,50,0,3517,0,261,0,7,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,2749,293,17,42,361,301,NA,25301,363277,NA,1,531,65,13319,26954,107654,21089,5094,1007,893,1280746,279352,316670,31056,46283,78558,6024,0,61417,0,10,0,8,"02020005",37,3,1491,0,1,305,3,0,NA,0,0,NA,0,11,0,0,0,37,0,0,0,0,NA,18,NA,NA,0,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,3401999,0,0,NA,0,4,0,NA,10,46,NA,4,0,0,11,11121,1096,1366,1136,452,1322,515,166,5,34,7,191,5086,NA,55,0,0,0,0,"02030203",9,0,0,NA,0,3,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,512169,1826,0,NA,278,1122,3,NA,14,1834,NA,2,778,0,2852,14502,248703,295493,374109,274252,7855,187706,2756,3558,21563,27,57325,32660,NA,668,51,0,9,1,"02030104",154,3,64,NA,0,145,0,NA,NA,0,0,0,NA,1,0,0,NA,3,NA,NA,NA,1,NA,2,NA,NA,0,52,0,13,0,NA,0,NA,0,1,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,2897348,14,0,NA,3533,12056,8,NA,317,4798,NA,13527,697,0,3209,49037,537732,551799,446024,119814,89053,410496,181635,21485,74656,20644,38583,127987,NA,27664,0,0,0,0,"02030202",931,407,2,NA,0,0,4178,NA,NA,6087,0,0,NA,1,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,1,0,0,NA,0,NA,123,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,177569,22,0,NA,103,582,5,NA,170,579,NA,1323,158,0,91,7544,244476,115514,51954,15131,14734,138074,14012,14337,7332,1170,8022,17588,NA,2969,0,0,0,0,"02030201",29,36,29,NA,1,0,179,NA,NA,146,0,0,NA,1,0,0,NA,0,NA,NA,NA,1,NA,0,NA,NA,0,0,6,0,0,NA,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,2408,966,7,NA,198,209,17,NA,580,10126,NA,0,88,0,4401,112115,787405,401191,247982,112473,7199,1290628,6686,13518,22177,1119,221450,15998,NA,2689,43,0,1,1,"02030103",25,5,1504,NA,2,23,1,NA,NA,0,1,0,NA,2,52,3,NA,17,NA,NA,NA,8,NA,13,NA,NA,0,11,55,1,1,NA,2,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
