"layer","zone","Background","Corn","Soybeans","Barley","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Apples","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Cranberries","Spring Wheat","Winter Wheat","Other Crops","Christmas Trees","Sweet Corn","Other Tree Crops","Strawberries","Pumpkins","HUC","Dry Beans","Triticale","Sunflower","Camelina","Squash","Lettuce","Sorghum","Sod/Grass Seed","Tobacco","Speltz","Peaches","Other Small Grains","Misc Vegs & Fruits","Onions","Gourds","Peppers","Cucumbers","Tomatoes","Herbs","Pears","Cabbage","Eggplants","Caneberries","Durum Wheat","Grapes","Asparagus","Dbl Crop WinWht/Soybeans","Cherries","Radishes","Plums","Peas","Nectarines","Dbl Crop Barley/Soybeans","Greens","Sweet Potatoes","Watermelons","Dbl Crop WinWht/Corn","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Cotton","Mint","Carrots","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Turnips","Cantaloupes","Pop or Orn Corn","Dbl Crop Corn/Soybeans","Millet","Sugarbeets","Peanuts","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Switchgrass","Rice","Rape Seed","Walnuts","Sugarcane","Citrus","Oranges","Celery","Safflower","Vetch","Cauliflower","Garlic","Flaxseed","Mustard","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Olives","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Durum Wht/Sorghum","Almonds","Hops","Apricots","Pomegranates"
1,3,0,54456,29,29,2230,122,NA,7733,129233,NA,20019,0,6706,325,70225,149045,104955,61321,16592,2304,1113118,615166,382292,11007,75676,83041,6978,NA,115,36,0,60,183,96,7607,0,582,1316,"01080201",315,0,0,NA,2510,30,21,332,1662,0,23,1,585,133,0,37,207,71,959,0,40,0,132,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,19569,17,15,191,3,NA,4605,92512,NA,192,0,873,1391,147491,117512,55342,34864,8358,3928,959751,275301,173177,4169,50893,118495,8664,NA,73,9,0,1,198,26,624,0,8,221,"01080204",19,0,0,NA,48,2,1,13,249,0,55,1,50,2,10,1,24,15,1,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,10941,53,5,391,50,NA,3829,49350,NA,423,0,1710,213,24472,79102,39442,16611,5256,1598,819936,116301,238431,6055,33331,36947,2652,NA,119,0,0,1,111,50,1696,0,9,142,"01080206",43,0,0,NA,697,0,6,95,1865,0,0,0,350,21,0,48,95,346,10,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,25606,0,0,35,0,NA,2197,226933,NA,101,0,915,91,44518,75555,29808,9892,2043,3531,810065,513564,837703,25012,6696,53620,1244,NA,0,0,0,0,47,138,7,0,4,145,"01080103",0,4,0,NA,0,0,0,7,3,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,22754,22,42,87,23,NA,3443,121487,NA,555,3,1603,785,28135,79681,27245,12789,2209,1135,943843,560512,534511,9289,62055,26572,3889,NA,31,0,0,1,24,6,299,9,32,106,"01080107",2,1,0,NA,30,108,5,4,81,2,1,3,7,3,0,0,0,0,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,327909,22809,1,0,4,26,NA,1360,118229,NA,382,0,2152,8,47542,55655,20836,5109,866,3617,1421580,655783,1239779,62006,5486,119431,3185,NA,0,0,0,0,260,4,13,0,1,9,"01080101",0,0,0,NA,0,0,0,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,12540,1,7,32,0,NA,2462,130599,NA,47,0,1699,32,20150,48531,17965,6735,1178,166,527232,303988,383651,3636,12374,14458,825,NA,2,0,0,0,16,2,11,0,34,12,"01080104",0,1,0,NA,6,4,0,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,31075,32,144,136,15,NA,2841,221476,NA,348,2,1911,417,75343,130620,65025,27964,4541,2205,1298911,844978,897205,15536,125450,49806,6944,NA,26,0,1,0,88,5,282,4,89,38,"01080106",6,1,0,NA,41,19,3,38,51,9,0,0,4,6,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,15268,37,56,26,26,NA,2051,192055,NA,33,2,7868,36,5226,54045,19726,6734,823,176,953309,284966,438685,16474,33991,15517,1401,NA,0,0,4,0,1,2,13,20,14,6,"01080105",0,0,4,NA,1,0,7,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,15113,0,1,20,0,NA,124,159524,NA,3,0,1214,2,7328,44457,20465,7651,1557,54,519250,237550,388254,10366,4963,32599,184,NA,0,0,0,0,20,4,2,0,0,4,"01080102",0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,4600,10,12,18,2,NA,108,21294,NA,21,0,198,45,29916,57191,31008,15544,3196,4294,301662,366218,175078,1933,20377,78508,7855,NA,10,0,0,0,99,12,374,0,7,59,"01080202",2,0,0,NA,3,0,0,11,16,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,9835,47,9,97,2,NA,1500,89035,NA,1923,4,2812,172,27651,60311,22024,9623,1454,1111,1018804,229715,346793,6398,39167,36994,1629,NA,317,2,0,3,10,13,1212,1,17,119,"01080203",3,0,0,NA,134,0,11,97,56,0,15,0,4,13,0,0,7,1,36,0,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1336429,8808,0,0,0,26,0,2881,56791,0,228,6,953,743,86826,342246,435695,511333,192033,10950,599839,180741,20708,4785,61110,330677,112281,22,127,637,NA,NA,79,1,497,NA,36,488,"01090001",0,NA,NA,NA,49,34,26,257,0,NA,0,1,0,0,NA,6,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,486853,4474,0,0,5,9,0,2351,3770,3,83,4,118,0,31577,17522,21846,17132,1867,2936,54079,2630,10319,56,11563,18737,13844,0,0,2,NA,NA,13,0,160,NA,0,2,"01090006",0,NA,NA,NA,21,0,0,845,0,NA,0,0,0,0,NA,9,NA,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,691331,51525,0,0,1026,142,0,40923,66504,9,7391,61,15085,109,169438,334231,385856,419946,142458,10123,1023188,241434,47374,5493,92255,441031,40837,143,43,28171,NA,NA,2007,0,6086,NA,25,104,"01090004",1,NA,NA,NA,1125,0,11,4075,0,NA,0,0,0,0,NA,246,NA,107,NA,NA,NA,NA,NA,NA,251,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,11261,18,0,57,10,0,1895,34325,0,51,0,434,303,39624,114428,119590,119053,35005,4342,693435,54235,8575,11753,44222,62025,10070,0,64,13,NA,NA,134,25,637,NA,16,124,"01090003",0,NA,NA,NA,17,0,2,120,18,NA,30,0,14,3,NA,9,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,6379785,20282,3,28,80,348,11,12498,36644,0,762,169,5068,1,183649,340096,379408,213234,42610,111266,587542,588721,155657,83902,111796,262861,168051,1187,120,110247,NA,NA,3351,0,4117,NA,0,24,"01090002",2,NA,NA,NA,77,0,0,2,0,NA,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1189,10421,44,11,828,45,NA,5959,26162,0,451,2,2710,1996,28267,226323,208503,139493,33946,2733,674013,12798,3001,2794,26757,39434,20353,NA,10,0,NA,4,593,42,1809,NA,149,123,"01100004",23,NA,1,NA,715,7,0,201,1064,NA,394,0,126,4,1,218,131,1002,11,0,11,18,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1038,20203,15,0,29,15,NA,57033,1961,0,144,5,7154,265,38796,86239,64720,49430,12511,1590,621239,4532,2039,1366,26784,49207,12586,NA,0,48,NA,0,158,102,342,NA,1,30,"01100003",1,NA,0,NA,13,0,0,1307,33,NA,187,0,368,0,0,3,2,23,0,0,2,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,53492,30,0,586,4,NA,90023,38089,0,51,0,12794,811,57649,127621,69719,33620,6844,3743,1218351,130847,54473,4297,58756,154471,7258,NA,14,557,NA,0,130,585,805,NA,2,105,"01100001",0,NA,13,NA,14,0,0,304,68,NA,28,0,446,4,1,0,4,6,1,0,2,0,NA,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,29662,41,2,129,2,NA,66466,9786,0,47,0,6108,644,27692,93462,39474,13442,2681,1756,999042,54854,47619,3857,35941,77025,4100,NA,3,7,NA,2,228,84,262,NA,0,56,"01100002",2,NA,0,NA,7,0,0,29,15,NA,6,0,42,2,1,1,10,4,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,35,87109,5879,216,1234,475,NA,137467,260805,0,170,197,33392,986,145274,406172,231818,139350,30408,3852,3278483,212448,182847,25349,243442,171444,12399,NA,55,0,NA,51,381,133,1667,NA,28,587,"01100005",62,NA,2,NA,545,2,41,160,298,NA,16,11,492,3,1,11,77,67,2,0,4,0,NA,67,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,3928,1598,18,15,162,10,NA,3292,7890,0,90,9,752,298,26973,276904,151380,106630,37601,788,606798,18249,1032,1297,23189,16805,6053,NA,1,0,NA,5,58,19,313,NA,54,44,"01100006",9,NA,1,NA,108,63,1,16,114,NA,5,7,15,1,0,7,32,59,0,1,1,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,20848,0,0,1,12,NA,20630,6581,35,64,1,326,17,23039,45391,31222,21122,3433,1402,490173,58350,10511,500,31191,82109,4575,NA,4,453,NA,0,34,1,970,NA,1,4,"01100007",0,NA,1,NA,77,0,1,17781,1,NA,0,0,58,0,0,52,0,5,0,0,0,0,NA,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,5815,53,13,66,153,1,483,13869,0,137,6,1106,1,192434,50582,9171,1702,426,1851,1778884,614858,217384,27762,30080,76070,11820,NA,0,NA,0,31,3,0,62,122,0,95,"02020002",31,2,1,NA,0,0,3,22,0,0,0,1,1,2,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,66036,1273,78,849,810,1,37325,160038,135,67,50,27824,7781,52649,240595,69688,24030,8431,1847,1679037,128506,250632,8825,396947,200363,12806,NA,4,NA,3,1218,1235,25,2692,37,0,1854,"02020007",88,1,0,NA,61,13,200,24224,0,1,8,1,396,10574,5,0,0,34,25,8,NA,NA,NA,0,1,NA,28,1,47,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,222337,3944,1482,1622,3080,11,125102,284625,44,273,29,60547,1096,87639,265829,131776,57296,16186,3616,2523717,501243,259264,86788,558023,268497,13503,NA,298,NA,23,389,440,20,1569,102,3,485,"02020003",145,0,1,NA,5,0,123,3058,5,2,42,34,310,24,0,0,0,7,0,3,NA,NA,NA,0,5,NA,0,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,378703,19391,1270,564,16178,6,104427,642031,12,187,213,27567,270,161115,351816,181658,77545,26396,2571,2867216,707287,321851,233410,973474,213159,15212,NA,20,NA,544,5353,90,15,729,4,3,494,"02020004",9742,70,89,NA,0,0,119,151,0,25,0,30,31,30,0,0,0,0,0,0,NA,NA,NA,0,2,NA,0,1,0,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,3338,124,24,116,167,0,550,3474,0,79,8,1091,11,207535,85347,14996,2903,526,1029,2392166,1536415,377077,36695,16700,97071,9874,NA,0,NA,5,42,9,0,128,51,0,119,"02020001",15,1,1,NA,0,0,2,89,0,0,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,19401,969,51,732,739,0,27964,51270,2,67,71,18280,21616,112837,271170,125586,65789,21642,5926,1426933,35366,18944,27297,351119,94205,15474,NA,77,NA,19,126,191,8,764,49,0,270,"02020008",9,0,0,NA,57,0,277,509,0,0,15,2,96,197,6,2,0,110,0,27,NA,NA,NA,0,13,NA,0,2,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,141138,13639,665,1312,2931,2,85063,230643,9,99,66,75943,4822,173988,438618,189150,92774,36789,11490,3489524,489580,400514,80406,772729,211222,33539,NA,159,NA,14,1017,114,23,7847,93,4,1490,"02020006",860,12,0,NA,258,0,1178,587,0,1,96,46,230,53,0,19,13,199,0,14,NA,NA,NA,1,48,NA,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,67314,500,206,223,1265,0,24082,196830,0,432,87,7065,37,24176,106843,21657,5239,988,1052,1282266,345335,269629,6682,278860,26889,2187,NA,0,NA,4,131,4,3,263,192,0,254,"02020005",26,72,1,NA,5,0,24,105,0,1,0,45,4,3,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,3401999,68,0,0,1,5,NA,20,38,0,4,0,16,0,10671,908,973,1634,389,582,488,61,16,15,577,278,5876,NA,0,0,0,0,3,0,8,0,1,1,"02030203",1,NA,0,NA,0,1,0,0,4,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,512169,1973,3935,4,869,8,NA,62,523,0,2,0,6156,6,14168,250514,284589,381149,276251,5501,141505,1999,2386,9133,20212,91532,35596,NA,73,0,0,1160,2,2,93,0,7,7,"02030104",0,NA,0,NA,0,0,2,770,0,0,1,0,156,3,0,NA,0,9,0,0,0,3,NA,NA,0,NA,44,0,NA,NA,NA,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,2897348,10787,83,171,3150,147,NA,461,1277,0,9928,1,3094,1519,51913,534609,556749,451264,123317,57542,409381,180935,20269,25236,171595,24152,100762,NA,0,0,0,5302,0,687,657,1,0,160,"02030202",0,NA,0,NA,5,0,1,189,0,0,45,0,763,0,0,NA,0,1,0,0,0,0,NA,NA,314,NA,0,0,NA,NA,NA,31,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,177569,1078,26,11,271,17,NA,155,189,0,533,0,324,143,10223,243106,116495,52589,15282,9728,147647,11125,8838,1301,18532,3548,14805,NA,0,0,0,108,1,101,29,0,0,4,"02030201",0,NA,0,NA,3,0,0,12,0,0,11,0,35,0,0,NA,0,0,0,0,0,0,NA,NA,43,NA,0,0,NA,NA,NA,6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,2408,2884,1853,7,571,52,NA,390,4132,2,0,0,3357,157,113654,789896,393352,254786,113949,4875,1255300,5540,4752,7429,42064,248295,12263,NA,38,0,0,474,33,7,167,1,1,30,"02030103",0,NA,3,NA,3,0,21,442,0,0,10,0,104,0,0,NA,0,2,0,0,0,0,NA,NA,0,NA,87,0,NA,NA,NA,0,2,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,13309,2324,72,11,226,127,NA,3511,5458,0,6,16,1889,2271,250314,327869,130539,118051,127818,1925,995776,25259,1769,7335,91018,40077,10142,NA,22,0,1,23,17,2,86,1,0,19,"02030101",0,NA,0,NA,3,0,8,61,0,1,1,1,80,0,4,NA,0,4,0,3,0,0,NA,NA,0,NA,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,50237,48,28,0,32,6,NA,44,187,0,0,0,77,46,13224,113433,86548,116148,100381,852,47361,3921,148,250,2895,2742,3346,NA,3,0,0,8,0,0,25,0,0,0,"02030102",0,NA,0,NA,0,0,2,5,0,0,0,1,1,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,1327,78212,63975,111,4290,590,NA,1912,81906,0,7,1,70610,152,39966,576281,375130,177920,64067,4908,956849,5714,4122,47585,301052,283429,15224,NA,44,2,0,19618,499,23,605,0,6,394,"02030105",8,NA,84,NA,26,0,571,1617,0,0,85,0,239,0,0,NA,3,8,7,0,2,0,NA,NA,1,NA,1656,0,NA,NA,NA,0,8,72,9,1,9,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
