"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Dry Beans","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Triticale","Broccoli","Cauliflower","Radishes","Blueberries","Sorghum","Speltz","HUC","Apples","Misc Vegs & Fruits","Sweet Corn","Cranberries","Sod/Grass Seed","Aquaculture","Other Crops","Herbs","Squash","Pumpkins","Tomatoes","Pears","Cabbage","Grapes","Strawberries","Tobacco","Winter Wheat","Peaches","Peppers","Sunflower","Sugarbeets","Greens","Carrots","Dbl Crop WinWht/Corn","Vetch","Plums","Other Tree Crops","Dbl Crop WinWht/Soybeans","Millet","Onions","Cucumbers","Nectarines","Dbl Crop Barley/Soybeans","Dbl Crop Oats/Corn","Cherries","Gourds","Sweet Potatoes","Dbl Crop Barley/Corn","Cotton","Peanuts","Dbl Crop WinWht/Sorghum","Dbl Crop Soybeans/Oats","Other Small Grains","Watermelons","Asparagus","Turnips","Eggplants","Rape Seed","Cantaloupes","Switchgrass","Pop or Orn Corn","Caneberries","Hops","Flaxseed","Dbl Crop Corn/Soybeans","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Oranges","Sugarcane","Olives","Citrus","Durum Wheat","Camelina","Mint","Walnuts","Celery","Garlic","Safflower","Mustard","Lentils","Perennial Ice/Snow ","Pistachios","Lettuce","Almonds","Apricots","Pomegranates"
1,4,0,8309,4,0,0,129,39,NA,1461,69601,NA,0,43,0,NA,4227,45,154594,123547,54351,37267,9791,5813,1002066,287418,170292,6408,11512,123259,6158,12,0,NA,0,0,6,NA,"01080204",1306,41,397,0,13,NA,0,21,434,140,0,1,1,2,0,219,27,0,2,6,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,9314,63,0,0,149,9,NA,2360,38817,NA,8,43,9,NA,7239,108,28616,82195,39870,17527,5902,3369,860209,89382,239073,2885,6293,53423,1813,0,0,NA,0,201,0,NA,"01080206",243,4,549,0,0,NA,1,0,2044,157,0,0,0,0,0,807,113,0,2,0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,18549,1,0,0,1,0,NA,115,148850,NA,0,0,0,NA,324,158,48818,81566,32016,11262,2492,5617,823434,506659,877662,43572,1810,65453,666,0,0,NA,0,0,4,NA,"01080103",28,2,0,0,5,NA,0,0,9,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,18463,2,0,1,42,3,NA,4251,105329,NA,0,85,0,NA,744,3,31014,83851,30653,14090,2540,3175,955266,583838,552302,5673,10614,36233,3152,2,0,NA,0,15,22,NA,"01080107",1832,11,151,0,0,NA,0,10,46,2,0,0,2,0,0,5,0,0,0,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,327909,17909,31,0,0,0,0,NA,57,81718,NA,0,140,0,NA,273,155,50203,58631,22756,5027,1102,4760,1436456,641997,1229774,84490,2745,146067,1778,0,0,NA,12,2,0,NA,"01080101",42,5,2,0,47,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,10915,0,0,1,0,0,NA,438,92827,NA,0,1,0,NA,28,0,22108,53099,18750,7917,1658,579,531219,278750,435925,14423,4090,15264,378,0,0,NA,0,0,5,NA,"01080104",21,6,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,17894,26,0,10,22,0,NA,2521,187760,NA,0,6,0,NA,422,0,80346,139737,69100,32303,5272,6631,1273745,946535,925673,16772,34654,60084,3446,0,0,NA,0,5,175,NA,"01080106",311,67,70,0,0,NA,2,2,23,5,0,0,11,0,4,3,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,9035,21,3,3,3,1,NA,163,159191,NA,0,0,0,NA,281,0,7118,59641,21447,7988,967,629,1011288,279033,455120,13960,7568,14343,767,2,0,NA,0,0,1,NA,"01080105",5,0,1,0,0,NA,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,10596,4,0,0,0,0,NA,18,114381,NA,0,0,0,NA,83,2,8357,46712,21604,8587,1950,738,545093,220419,397583,27582,2621,44112,247,0,0,NA,0,0,0,NA,"01080102",0,0,4,0,0,NA,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,2146,0,0,0,23,0,NA,141,15882,NA,0,3,0,NA,399,20,33670,58676,30722,16952,3018,6319,313376,382902,166492,5813,2816,73622,6248,0,0,NA,0,1,1,NA,"01080202",58,27,92,0,12,NA,4,20,34,23,0,156,1,1,12,1,1,0,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,9011,10,1,4,88,0,NA,612,69703,NA,0,944,0,NA,5779,2,30026,64639,23695,10164,1459,1677,974412,253132,403300,3636,7817,45140,1753,0,0,NA,0,87,3,NA,"01080203",505,2,974,0,394,NA,4,6,144,31,0,0,0,0,0,12,1,0,0,0,14,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1336429,3176,0,NA,NA,86,0,NA,2808,31015,NA,0,6,NA,NA,2848,12,89897,337931,417132,535477,206482,20614,673270,156226,5662,2891,15308,335581,123950,0,NA,NA,NA,4,0,NA,"01090001",523,0,630,228,30,0,0,32,69,34,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,486841,2807,0,NA,NA,13,0,NA,625,6208,NA,0,42,NA,NA,561,112,27501,16773,22594,17212,1788,9876,65052,3144,3463,237,1941,20704,14538,0,NA,NA,NA,0,26,NA,"01090006",63,0,208,3,350,101,0,0,2,0,0,NA,0,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,691331,24963,4,NA,NA,179,0,NA,27289,65894,NA,27,2010,NA,NA,13594,261,169520,340903,381300,426450,147135,29999,1119230,217033,38627,4609,17235,474334,47120,0,NA,NA,NA,0,157,NA,"01090004",864,0,1948,25688,1110,4,1,31,375,145,235,NA,325,165,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,2924,0,NA,NA,35,0,NA,633,27063,NA,0,32,NA,NA,1986,105,41909,120807,120601,122803,37793,11309,703815,46949,6340,4527,7270,101375,6705,4,NA,NA,NA,0,2,NA,"01090003",465,19,359,4,49,0,6,19,18,1,0,NA,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,6379772,11140,0,NA,NA,84,2,NA,14496,31110,NA,6,188,NA,NA,13259,83,184651,338456,379724,222597,45853,123172,650497,589943,137559,69630,16373,297625,202716,120,NA,NA,NA,60,11,NA,"01090002",58,13,282,93492,340,15,0,1,4,0,0,NA,0,423,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1189,3703,0,0,NA,49,34,NA,19090,2541,0,1,45,0,NA,5039,2,29438,227309,202696,144165,38147,6570,698182,8475,1372,1904,1779,52346,28307,0,8,NA,NA,1,0,NA,"01100004",1236,0,703,5,40,3,3,0,294,38,1,3,0,23,0,75,1,62,11,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1038,17311,2,0,NA,114,51,NA,11979,8389,0,0,48,0,NA,5572,166,43686,89226,65095,55078,14186,4572,649369,4025,1787,3668,12090,62516,10016,1,0,NA,NA,0,54,NA,"01100003",124,2,288,3,767,0,14,0,35,45,0,1,0,196,7,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,40935,125,9,NA,320,0,NA,48703,31970,0,0,50,0,NA,9896,807,64612,137884,70159,34998,8459,10726,1259670,112850,65807,7023,12646,198033,8347,2,0,NA,NA,4,75,NA,"01100001",399,2,316,257,1413,0,15,6,49,12,7,2,3,30,3,1,0,0,0,6,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,19716,24,0,NA,298,5,NA,41442,4129,0,0,17,0,NA,6142,170,30262,98405,37864,15426,3695,4074,1033132,46149,62395,5289,7567,91467,5897,0,0,NA,NA,3,8,NA,"01100002",540,2,142,1,172,0,4,5,67,18,0,0,0,56,4,4,0,0,0,2,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,35,56981,5064,8,NA,978,210,NA,219735,96022,1,0,40,9,NA,19328,1,162775,436732,239710,146188,34111,8340,3413424,191091,207470,15956,89174,255193,14451,7,2,NA,NA,210,205,NA,"01100005",787,27,905,0,4,23,5,0,182,162,0,43,0,9,0,95,266,12,7,8,NA,NA,NA,25,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,3928,206,4,0,NA,11,12,NA,4933,940,0,0,3,0,NA,344,0,27244,288227,153294,109103,39133,1739,609806,13135,585,688,3663,28991,6526,0,0,NA,NA,4,3,NA,"01100006",40,0,67,1,0,7,0,0,33,6,3,0,0,0,0,16,0,0,1,0,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,11724,2,0,NA,82,0,NA,3429,19018,0,40,219,0,NA,1833,1055,24081,48760,32670,22101,3409,5084,493488,57835,12047,1443,5847,108203,6438,0,0,NA,NA,2,29,NA,"01100007",48,0,123,17,11623,0,2,0,17,77,3,0,186,56,4,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,4220,122,2,0,117,8,NA,595,18498,0,0,0,NA,3,944,0,191202,49017,10235,2748,572,5337,1716434,632308,264035,19285,10484,100166,8612,90,NA,NA,NA,0,35,0,"02020002",0,0,0,0,0,NA,0,0,0,10,0,0,0,0,NA,0,0,0,3,3,NA,0,NA,0,0,0,18,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,45563,9619,447,0,939,1661,NA,26311,210905,0,8,22,NA,59,25875,34,50681,251189,73778,28904,9492,3353,1693402,113798,333838,15793,191945,260195,24916,2,NA,NA,NA,13,137,143,"02020007",10706,0,775,1,12194,NA,50,3,928,850,146,20,0,116,NA,0,1433,0,3,0,NA,0,NA,701,0,26,0,27,12,18353,28,2,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,187506,8983,578,118,1706,672,NA,153014,281364,0,0,30,NA,327,71619,42,89239,282517,148795,68614,18391,9131,2641507,559631,247300,117409,263207,309221,17507,469,NA,NA,NA,78,601,0,"02020003",187,404,69,0,3702,NA,0,0,59,32,0,0,13,0,NA,77,474,0,12,3,NA,0,NA,5,27,1,0,0,0,0,0,0,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,334233,45782,1489,2,1895,6409,NA,144619,739435,74,6116,47,NA,348,43703,35,158336,351105,183851,85528,28724,5933,2898182,723348,336631,379366,512621,315714,22904,160,NA,NA,NA,6,721,22,"02020004",388,1,100,0,158,NA,0,0,4,38,28,1,0,5,NA,0,7957,1,62,145,NA,0,NA,3,0,0,4817,0,0,18,3,0,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,673,12,4,0,16,2,NA,447,1155,0,1,0,NA,13,644,1,205232,83389,16241,4520,742,2270,2282546,1597399,458256,18271,4704,103866,7366,1,NA,NA,NA,0,0,0,"02020001",4,0,0,0,0,NA,0,0,1,0,0,0,0,0,NA,0,3,0,1,1,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,14540,1992,18,0,1020,86,NA,17540,79715,3,0,27,NA,5,15042,21,115499,273625,135362,85155,25867,6467,1494437,40523,48925,30490,168021,116465,14474,3,NA,NA,NA,54,117,0,"02020008",28634,0,262,0,88,NA,0,0,0,119,88,170,0,202,NA,0,143,13,0,55,NA,30,NA,1,43,399,0,0,0,300,0,237,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,111170,23259,190,0,1665,646,NA,65010,361498,16,9,21,NA,56,67691,62,178957,436422,195272,101149,39940,17995,3607788,507950,525559,92069,383192,225357,35349,385,NA,NA,NA,165,641,0,"02020006",8054,2,1234,0,88,NA,0,0,0,48,32,7,0,26,NA,0,1707,1,17,106,NA,0,NA,1,176,42,0,3,0,0,6,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,62027,3058,70,2,390,533,NA,22173,273910,147,11,2,NA,104,10470,0,25102,106054,20452,6681,1138,1509,1309947,311857,328245,6257,139313,36268,4189,17,NA,NA,NA,0,116,0,"02020005",134,1,36,0,387,NA,0,0,0,60,29,0,0,19,NA,0,124,1,1,22,NA,0,NA,3,0,32,90,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,3401999,4,0,0,0,0,0,NA,2,11,NA,NA,1,NA,0,0,2,11205,734,1062,1191,603,1674,568,59,21,73,44,308,5072,0,NA,NA,NA,0,0,0,"02030203",0,NA,2,1,0,2,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,0,NA,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,512169,241,748,0,0,1787,0,NA,93,686,NA,NA,0,NA,2,786,0,15852,243041,279714,380659,282014,10156,161110,2172,4276,9581,16516,78960,38816,4,NA,NA,NA,3,7,0,"02030104",13,NA,57,0,250,0,10,NA,0,2756,1,0,NA,0,NA,NA,53,0,NA,0,NA,4,NA,0,0,0,NA,42,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,2897348,9967,123,942,0,4368,0,NA,1574,816,NA,NA,19719,NA,0,1099,2541,46268,529200,547135,469655,133133,84517,430894,179104,21920,18001,98551,27116,112036,14,NA,NA,NA,0,0,0,"02030202",366,NA,497,0,2079,0,0,NA,0,54,0,9,NA,5,NA,NA,4322,469,NA,0,NA,0,NA,0,0,0,NA,0,0,NA,0,4,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,177569,672,25,332,0,467,0,NA,441,282,NA,NA,999,NA,0,161,90,8160,241829,114694,55641,16688,11585,147124,13134,8410,1107,9155,7059,17961,0,NA,NA,NA,0,1,0,"02030201",27,NA,19,0,89,0,0,NA,0,4,0,0,NA,0,NA,NA,161,2,NA,0,NA,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,2408,591,543,11,0,93,255,NA,385,5606,NA,NA,16,NA,1,486,10,115631,788254,390590,273337,121892,9639,1240009,7390,5787,6232,11353,267302,14708,3,NA,NA,NA,36,22,5,"02030103",71,NA,30,0,58,0,19,NA,8,81,1,0,NA,7,NA,NA,498,0,NA,0,NA,4,NA,0,1,5,NA,8,1,NA,12,0,2,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,13309,543,102,0,0,34,7,NA,1008,4219,NA,NA,0,NA,0,678,2,252935,333357,137451,127829,132597,2675,1024866,21143,1984,5560,35845,51577,8666,0,NA,NA,NA,12,15,0,"02030101",991,NA,2,0,1,0,0,NA,0,5,18,1,NA,2,NA,NA,4,0,NA,0,NA,0,NA,0,5,7,NA,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,50237,12,2,0,0,1,0,NA,18,73,NA,NA,0,NA,0,21,0,13191,113704,86341,117244,102878,376,46648,3449,227,401,1522,3047,2590,0,NA,NA,NA,0,1,0,"02030102",14,NA,0,0,1,0,0,NA,0,0,1,0,NA,0,NA,NA,0,0,NA,0,NA,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,1327,44157,84078,503,34,3666,4790,NA,3012,178705,NA,NA,69,NA,67,27490,87,39926,580208,377712,186773,66306,16895,1014364,8770,6458,72399,102739,315345,15867,192,NA,NA,NA,91,1766,270,"02030105",9,NA,968,0,1244,0,432,NA,30,608,0,0,NA,0,NA,NA,22639,40,NA,22,NA,24,NA,16,0,0,NA,814,9,NA,16,0,2,NA,NA,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1602647,56543,80314,253,0,141,0,NA,288,18,0,68,5546,0,0,19,0,14679,21583,10445,5344,1559,2740,7980,16621,4415,4433,227,146152,117375,0,0,NA,0,0,2991,0,"02040304",0,0,0,0,0,NA,298,0,0,0,207,NA,0,0,NA,NA,947,0,0,0,0,0,0,1,NA,0,NA,65830,0,0,0,0,6645,0,NA,0,6,1,2803,1,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,510860,132760,262234,166,0,719,131,NA,9575,55650,0,2535,8617,679,0,40573,2239,144638,245764,108976,45522,17695,21262,436696,52547,34889,56435,44886,665845,411469,35,1339,NA,37,3684,672,0,"02040206",618,952,3922,8,13177,NA,9013,5130,382,60,5295,NA,54,7,NA,NA,9828,6541,4537,0,176,2893,299,609,NA,0,NA,42417,0,0,3485,83,4644,49,NA,0,3222,1127,0,0,30,107,1,7,70,28,229,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
