"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Rye","Oats","Millet","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Pumpkins","Blueberries","Radishes","Turnips","Canola","Apples","Dry Beans","Tobacco","Winter Wheat","Switchgrass","Cabbage","HUC","Cranberries","Grapes","Strawberries","Peaches","Squash","Durum Wheat","Tomatoes","Peppers","Greens","Other Crops","Triticale","Carrots","Herbs","Pears","Dbl Crop Barley/Corn","Sweet Potatoes","Cucumbers","Aquaculture","Onions","Dbl Crop Triticale/Corn","Other Tree Crops","Dbl Crop WinWht/Soybeans","Sugarbeets","Watermelons","Cantaloupes","Plums","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Speltz","Walnuts","Dbl Crop WinWht/Corn","Cherries","Hops","Nectarines","Pop or Orn Corn","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Corn/Soybeans","Eggplants","Cotton","Peanuts","Dbl Crop Soybeans/Oats","Gourds","Mint","Cauliflower","Rape Seed","Rice","Lettuce","Pecans","Dbl Crop WinWht/Cotton","Honeydew Melons","Sugarcane","Citrus","Olives","Oranges","Garlic","Vetch","Avocados","Celery","Other Small Grains","Flaxseed","Safflower","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Pistachios","Apricots","Dbl Crop Lettuce/Barley","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Almonds","Caneberries","Pomegranates"
1,3,0,36021,7,121,1,7586,314,8,215,388,0,1,3070,99593,0,23598,67,NA,2,2636,7372,50,68237,144557,115320,89654,31768,4498,673845,474886,926999,9876,40409,157942,4325,NA,753,195,NA,NA,NA,445,0,2435,7,0,14,"01080201",NA,2,79,2,1959,0,1,38,70,129,0,4,147,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,8959,1,184,1,322,9,1,54,6,0,0,443,71376,0,307,228,NA,4,70,1496,29,145560,98333,70197,53454,16499,4604,661960,197060,541070,5334,28985,164456,6154,NA,266,95,NA,NA,NA,1120,0,217,0,0,2,"01080204",NA,7,1,8,16,33,10,0,0,35,0,0,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,9493,10,111,0,670,20,5,38,3,0,0,347,38914,0,369,31,NA,2,101,2455,62,23229,74994,46230,24864,8991,2531,491857,54143,621382,1316,19364,65535,2047,NA,248,99,NA,NA,NA,231,0,2973,4,0,0,"01080206",NA,3,3,1,67,0,0,0,0,57,0,4,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,18548,6,9,0,32,53,1,7,1,0,0,129,130170,2,48,9,NA,0,22,85,182,47445,82951,41756,20874,4075,4847,775220,504438,911694,10628,39139,74811,2179,NA,18,73,NA,NA,NA,31,0,23,8,0,0,"01080103",NA,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,15062,26,73,0,71,5,17,31,3,1,0,1546,92288,1,168,6,NA,1,82,494,43,27258,100638,41453,23118,5643,2887,723609,496883,813939,8897,42457,41537,3146,NA,14,208,NA,NA,NA,1727,0,39,20,0,0,"01080107",NA,0,1,0,27,0,14,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,327909,18125,1,18,0,18,205,8,12,4,0,0,522,74897,0,157,23,NA,1,45,40,16,52924,59467,31136,11921,2093,3280,1358270,598187,1362296,14895,17804,177374,2323,NA,3,38,NA,NA,NA,60,0,4,4,0,0,"01080101",NA,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,10021,42,9,0,15,4,0,43,5,0,0,117,76175,0,28,6,NA,0,4,133,31,21621,54603,25793,13647,2968,907,502456,272166,445049,6473,36838,18187,979,NA,20,6,NA,NA,NA,36,4,6,10,0,0,"01080104",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,16809,36,65,0,72,12,49,35,6,0,0,1553,137649,8,85,11,NA,0,47,211,281,77000,152481,86302,49659,12658,7068,1140042,829036,1094530,19583,101909,71639,4119,NA,14,57,NA,NA,NA,413,0,46,137,0,0,"01080106",NA,0,1,1,10,0,1,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,9813,32,92,0,44,8,12,82,1,0,0,171,125234,20,28,0,NA,0,3,83,30,6438,66030,27925,15208,2518,957,954748,289608,473077,3791,53633,17665,1235,NA,3,44,NA,NA,NA,19,0,7,40,0,0,"01080105",NA,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,10143,3,12,0,19,43,1,9,1,0,0,197,104464,1,20,10,NA,0,8,34,48,7807,48855,26541,13657,2865,1251,511824,221189,424682,6918,25776,43043,1254,NA,0,8,NA,NA,NA,10,0,6,7,0,0,"01080102",NA,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,1941,0,10,0,86,6,0,12,7,0,0,119,13935,0,36,33,NA,0,39,182,9,29380,45999,36416,25656,6844,5630,147202,293462,390351,7744,10568,99670,4155,NA,25,40,NA,NA,NA,63,0,47,1,0,0,"01080202",NA,5,3,0,3,0,1,1,0,1,6,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,5985,75,36,0,407,3,23,24,0,0,0,349,62498,0,2195,3,NA,0,1101,6590,32,28060,68597,29726,17137,3634,1056,710565,183321,707794,3077,24519,49575,1837,NA,17,9,NA,NA,NA,683,0,52,14,0,0,"01080203",NA,1,6,6,87,0,0,0,1,91,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1336429,4240,0,1,2,1070,4,3,19,105,NA,NA,1784,38084,NA,64,539,0,0,198,582,31,83356,256999,385851,572050,320386,17911,323247,136941,321446,3013,26074,365664,101175,2,185,75,NA,NA,NA,730,NA,42,1,12,1,"01090001",9,4,0,1,14,5,0,1,NA,1,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,486853,2249,1,0,0,389,6,9,124,24,NA,NA,202,9500,NA,31,23,0,29,535,214,9,27750,14389,22430,21437,3576,6371,45608,2162,17511,644,3822,23424,11955,0,13,10,NA,NA,NA,28,NA,5,0,92,0,"01090006",0,17,0,5,9,0,0,0,NA,0,NA,NA,0,NA,0,NA,NA,1377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,691331,15840,2,6,3,5100,14,5,51,338,NA,NA,1370,108964,NA,1351,471,0,4,931,9936,272,167859,284226,364388,472348,219835,24726,637598,201933,446953,4185,35775,533096,31816,0,295,483,NA,NA,NA,826,NA,65,24,50,49,"01090004",6431,329,37,51,559,3,0,37,NA,205,NA,NA,2,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,4291,0,4,1,464,2,0,14,15,NA,NA,199,28224,NA,56,72,0,1,45,952,76,40277,100724,124058,146097,59069,7024,479224,39555,200309,2901,18388,109707,3485,2,58,58,NA,NA,NA,413,NA,36,0,84,2,"01090003",0,16,0,13,13,0,1,4,NA,3,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,6379785,11658,16,9,0,1044,43,2,40,151,NA,NA,2530,51315,NA,337,170,1,6,475,9803,64,204063,277828,403866,306974,78058,108849,300880,520904,522749,46343,43303,327663,179206,3,363,1808,NA,NA,NA,210,NA,47,0,58,8,"01090002",21865,241,0,4,92,2,0,6,NA,220,NA,NA,0,NA,3,NA,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1189,3842,3,12,5,575,2,0,11,3,NA,NA,6058,14111,0,43,21,NA,0,89,6286,34,29234,203134,201745,180487,59238,5532,612717,3689,39981,865,11509,67290,25724,0,43,61,NA,NA,NA,984,NA,148,0,0,0,"01100004",0,2,0,37,48,0,44,4,NA,90,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1038,18650,35,27,3,243,6,0,176,21,NA,NA,2238,24206,0,64,73,NA,3,514,3379,128,39629,74102,71305,70883,24079,3553,569615,2169,38997,1980,21832,81405,10390,0,128,50,NA,NA,NA,153,NA,73,0,140,2,"01100003",0,120,1,21,43,13,0,11,NA,23,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,42450,21,15,63,876,14,3,335,35,NA,NA,2022,88512,0,195,141,NA,30,585,6927,597,58286,112907,90753,58458,15254,8941,869571,83043,413779,4434,32441,227791,6376,1,159,67,NA,NA,NA,941,NA,138,0,157,2,"01100001",205,39,1,14,18,1,3,8,NA,22,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,21867,9,78,8,147,7,0,66,6,NA,NA,1847,48741,0,78,79,NA,6,110,3934,95,27369,91103,56567,27191,7457,3798,842691,32427,211685,2427,21993,109140,2814,0,114,38,NA,NA,NA,505,NA,105,1,14,1,"01100002",0,19,2,20,4,1,1,3,NA,25,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,35,59838,377,6898,23,704,106,44,1407,312,NA,NA,21033,221663,46,274,193,NA,498,80,15662,74,137977,390862,292775,204137,59121,7391,2724786,124294,825995,4393,191281,307021,14091,0,359,233,NA,NA,NA,1281,NA,275,99,0,0,"01100005",0,2,17,118,51,0,36,12,NA,126,10,NA,NA,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,3928,664,1,7,0,35,3,0,13,2,NA,NA,1154,3256,0,12,1,NA,3,5,694,10,23751,269566,172768,132107,57325,1588,503389,3318,61542,729,10856,39564,6218,0,8,9,NA,NA,NA,106,NA,27,1,0,0,"01100006",0,0,0,11,6,0,1,4,NA,13,0,NA,NA,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,11023,0,7,2,344,9,3,56,97,NA,NA,1230,22614,7,131,151,NA,16,14470,874,257,22413,39331,34774,28144,6117,5306,341108,51173,142685,1367,11641,132202,2604,0,73,25,NA,NA,NA,214,NA,4,0,450,0,"01100007",0,44,0,6,23,0,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,4390,8,269,1,7,0,0,38,27,0,NA,2467,10810,0,0,0,0,86,2,67,17,178317,49261,18302,6844,1150,1914,1625397,603124,328575,1847,22341,174014,5745,NA,21,2,NA,NA,NA,5,2,0,38,NA,0,"02020002",NA,0,0,1,0,NA,0,0,0,0,11,0,0,0,0,0,0,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,42828,349,12342,18,1480,21,39,1745,319,1,NA,18610,122559,2,13,204,4,394,10958,16014,203,46041,251843,114859,54471,17469,4774,1624966,71228,370984,3122,333830,264747,13120,NA,221,52,NA,NA,NA,1505,8,0,390,NA,0,"02020007",NA,27,0,20,101,NA,3,2,35,48,56,0,398,3,1,11,1,NA,16682,24,11,161,2,4,1,21,53,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,182799,1321,11583,65,709,5,42,3059,169,1,NA,188200,208397,104,134,15,0,573,4359,3423,73,82640,252054,190635,109826,35014,10168,1984757,547843,818174,7739,429118,392140,14181,NA,516,272,NA,NA,NA,351,0,32,627,NA,0,"02020003",NA,37,0,1,11,NA,3,0,0,37,780,0,1,1,0,1,0,NA,10,2648,12,0,0,0,0,0,0,0,1,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,339811,365,60778,81,121,373,21,1953,1504,13,NA,223601,469064,258,4,1,2,718,59,1616,155,131641,360351,218769,136535,51041,7542,2767729,678729,604934,9016,765477,474989,14790,NA,618,34,NA,NA,NA,198,4026,0,13455,NA,7,"02020004",NA,7,1,5,0,NA,0,0,0,16,250,1,0,7,0,0,0,NA,25,381,2,0,0,0,0,1,0,0,9,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,1464,120,54,1,23,0,1,47,31,0,NA,1209,1115,0,7,1,0,120,1,97,29,164708,77085,26542,12655,1833,3352,2171975,1553753,504355,5378,21378,228562,11763,NA,6,5,NA,NA,NA,22,0,0,16,NA,0,"02020001",NA,1,0,0,0,NA,0,0,0,0,68,0,0,0,0,0,0,NA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,16196,80,1503,136,178,100,5,1019,612,59,NA,12593,59171,21,7,191,70,450,98,10706,122,112946,226003,180568,126366,44185,6991,1458338,11427,35099,2335,233341,153685,12434,NA,147,18,NA,NA,NA,8109,0,0,124,NA,0,"02020008",NA,64,0,125,182,NA,0,0,0,12,19,0,4,87,0,0,0,NA,193,0,15,0,0,0,0,54,0,0,0,0,0,96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,121459,269,28165,32,2889,419,49,3682,1999,329,NA,132455,168884,27,34,340,169,1391,249,7688,67,172994,370098,265062,157706,61006,19215,2878092,378800,1274186,7571,612490,288661,29184,NA,150,89,NA,NA,NA,3703,2,1,940,NA,0,"02020006",NA,36,0,8,28,NA,0,0,0,82,127,0,0,84,0,0,0,NA,85,16,9,0,0,0,0,3,0,0,0,1,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,62316,132,4089,3,73,55,7,233,133,0,NA,156275,71801,14,3,50,0,378,152,520,23,21174,113015,36900,15027,3152,2234,897332,290721,714465,2722,218783,53785,4636,NA,172,11,NA,NA,NA,143,17,0,276,NA,0,"02020005",NA,4,0,7,1,NA,0,0,0,0,126,0,0,0,0,0,0,NA,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,3401999,15,0,0,0,2,0,0,0,0,0,NA,1,28,0,0,0,0,0,3,0,0,12805,539,927,1586,985,1017,588,26,106,19,131,309,3549,NA,0,0,NA,NA,NA,0,0,0,0,3,0,"02030203",0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,512169,1341,77,1589,0,163,13,0,1346,27,0,NA,221,3848,0,21,6,1,5,1004,158,41,17259,199241,269560,388950,346555,7207,128848,2466,12582,2303,26354,88031,30727,NA,20,40,NA,NA,NA,14,5,0,218,0,5,"02030104",3,3,0,7,0,NA,1,4,3,2,0,0,0,0,3,5,0,NA,3,0,NA,97,0,0,0,0,0,28,NA,NA,3,NA,NA,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,2897348,3692,0,215,0,303,1,1,8491,8,0,NA,559,1939,0,4690,1,0,18,72,198,2397,58681,448484,559321,543038,173035,59998,383905,150415,78468,2580,128169,40132,91330,NA,1385,4,NA,NA,NA,774,0,0,3162,0,0,"02030202",0,24,0,987,1,NA,0,0,0,0,15,0,0,0,0,0,0,NA,1,4,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,177569,506,0,34,0,10,2,0,614,1,0,NA,105,410,0,280,0,0,13,7,47,267,9467,222509,129122,69844,23009,10603,108610,2852,43425,411,14186,7324,12327,NA,36,0,NA,NA,NA,69,0,0,139,0,0,"02030201",0,5,0,78,0,NA,0,0,0,0,5,0,0,0,0,0,0,NA,2,0,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,2408,1027,25,629,0,62,6,1,91,23,1,NA,264,2421,0,3,20,0,15,46,125,34,114526,639382,457709,342741,186300,5583,1120670,2563,24450,2152,37480,308921,13478,NA,12,40,NA,NA,NA,65,7,0,50,0,1,"02030103",0,1,2,6,1,NA,1,0,0,0,0,0,1,0,0,2,0,NA,3,3,NA,39,0,4,1,0,2,3,NA,NA,2,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,13309,754,6,124,2,5,73,0,79,34,0,NA,840,2778,0,16,5,0,71,17,538,183,250777,266576,171829,149820,166297,3190,973056,6086,30519,1325,44978,67548,6086,NA,12,11,NA,NA,NA,466,0,1,1,0,0,"02030101",0,5,0,11,0,NA,0,0,0,1,1,0,1,8,0,0,0,NA,8,1,NA,0,0,0,0,2,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,50237,56,0,5,0,0,7,0,10,2,0,NA,24,108,0,0,0,0,6,0,28,1,12714,100239,87076,114982,120672,462,43950,829,3706,171,2021,2891,1794,NA,0,0,NA,NA,NA,5,0,0,0,0,0,"02030102",0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,2,0,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
