"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Sugarbeets","Potatoes","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Peppers","Blueberries","Cranberries","Dry Beans","Millet","Apples","Peaches","Misc Vegs & Fruits","Other Crops","HUC","Squash","Tobacco","Dbl Crop Barley/Soybeans","Pop or Orn Corn","Grapes","Pears ","Tomatoes","Strawberries","Pumpkins","Aquaculture","Herbs","Carrots","Gourds","Cucumbers","Other Tree Crops","Cabbage","Broccoli","Eggplants","Triticale","Sweet Potatoes","Onions","Dbl Crop WinWht/Soybeans","Watermelons","Cherries","Greens","Plums","Dbl Crop WinWht/Corn","Dbl Crop Triticale/Corn","Dbl Crop Barley/Corn","Turnips","Walnuts","Hops","Cantaloupes","Nectarines","Dbl Crop WinWht/Sorghum","Switchgrass","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Cotton","Peanuts","Dbl Crop Corn/Soybeans","Safflower","Lettuce","Radishes","Speltz","Cauliflower","Lentils","Rape Seed","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Olives","Citrus","Oranges","Sugarcane","Vetch","Avocados","Mint","Celery","Garlic","Camelina","Other Small Grains","Flaxseed","Durum Wheat","Chick Peas","Perennial Ice/Snow","Pistachios","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Almonds","Pomegranates","Caneberries","Apricots","Prunes"
1,2,8011,51283,145,696,16,6474,667,NA,7,328,14,NA,NA,12019,68030,0,NA,292,NA,0,829,11666,224,94112,344053,336340,269306,80400,6327,1318297,21591,170596,3086,69117,206336,22543,10,317,NA,0,NA,2329,211,275,4,"01080205",441,11740,511,30,52,223,NA,71,2015,NA,21,7,15,0,9,9,49,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,40878,310,567,1,6558,155,NA,3,323,5,NA,NA,2737,97884,0,NA,19027,NA,0,2361,5685,58,67285,144556,115248,89449,31769,4312,673667,478335,929072,9851,49172,147760,5768,119,149,NA,0,NA,261,11,99,17,"01080201",1594,2913,104,0,2,1,NA,436,712,NA,153,97,20,0,0,48,113,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,8721,14,230,1,319,26,NA,4,42,2,NA,NA,406,69819,0,NA,79,NA,0,42,1018,38,144966,98281,70188,53451,16499,4692,663162,207168,536361,5400,36243,153341,7122,6,124,NA,0,NA,675,10,81,1,"01080204",31,252,12,0,8,7,NA,1,119,NA,0,0,3,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,9383,10,435,0,659,76,NA,4,40,12,NA,NA,264,40602,0,NA,226,NA,0,84,1890,61,22914,75000,46205,24855,8991,2468,491578,61610,618608,1337,19188,59985,2610,4,94,NA,2,NA,177,15,8,0,"01080206",131,2991,37,0,3,0,NA,26,165,NA,0,0,21,0,0,0,36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,21288,29,420,0,40,6,NA,8,26,0,NA,NA,141,123402,0,NA,22,NA,2,12,44,208,47351,83101,41704,20870,4073,4047,782308,497161,905329,13008,45643,76023,2302,1,65,NA,0,NA,147,1,1,0,"01080103",23,23,4,0,1,0,NA,8,675,NA,1,0,0,1,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,16449,23,62,0,121,7,NA,12,31,68,NA,NA,1354,90488,2,NA,168,NA,2,32,434,42,27094,100668,41441,23098,5643,2851,723430,488218,819996,7052,48200,41298,3683,1,207,NA,0,NA,1122,16,5,0,"01080107",26,42,10,0,0,0,NA,9,20,NA,1,0,1,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,327909,18574,11,122,0,16,64,NA,1,82,0,NA,NA,567,74220,0,NA,198,NA,1,8,30,26,52796,59515,31127,11917,2093,3036,1355870,615700,1344299,19078,21906,172363,2371,0,40,NA,0,NA,46,4,6,0,"01080101",68,5,2,0,1,0,NA,5,6,NA,0,0,0,0,0,3,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,10946,22,212,0,14,2,NA,9,8,8,NA,NA,75,71329,0,NA,9,NA,1,6,50,21,21494,54700,25794,13642,2968,893,505917,275765,435771,5071,42632,19476,1104,0,8,NA,0,NA,33,0,0,0,"01080104",7,5,0,0,0,0,NA,7,402,NA,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,18529,19,74,0,84,11,NA,69,41,9,NA,NA,1435,130972,5,NA,42,NA,5,38,167,287,76630,152578,86282,49642,12658,6789,1147280,821264,1095103,18073,111084,69814,4211,2,79,NA,0,NA,273,0,1,0,"01080106",11,35,12,0,0,1,NA,6,16,NA,0,1,0,0,0,0,4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,10348,21,99,0,27,2,NA,35,45,33,NA,NA,160,116575,2,NA,4,NA,4,3,39,12,6442,66103,27936,15229,2518,984,952715,287879,472383,4203,64385,18587,1657,0,111,NA,0,NA,30,0,0,0,"01080105",2,7,5,0,0,0,NA,3,3,NA,0,0,0,0,0,0,0,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,11048,40,55,0,20,2,NA,6,44,1,NA,NA,207,98380,1,NA,6,NA,0,10,28,33,7849,49085,26543,13655,2865,1034,508641,219083,429867,6330,32923,41921,974,1,10,NA,0,NA,8,0,7,0,"01080102",5,17,3,0,3,0,NA,0,4,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,2086,2,43,0,77,10,NA,2,9,1,NA,NA,90,13519,0,NA,33,NA,0,18,164,20,28545,45975,36416,25652,6844,5593,149491,285328,395424,6930,13009,98147,6122,0,23,NA,0,NA,23,1,19,0,"01080202",25,29,1,0,5,0,NA,3,8,NA,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,6781,10,56,0,201,4,NA,11,30,36,NA,NA,314,64345,0,NA,2138,NA,0,1015,5340,30,27911,68605,29728,17129,3634,1040,706530,182487,709772,2154,25997,50710,2397,7,27,NA,0,NA,524,17,5,0,"01080203",75,82,7,0,1,6,NA,5,7,NA,2,0,0,0,0,0,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1336429,4512,2,16,2,1100,0,NA,1,52,17,NA,NA,2039,40091,NA,NA,24,NA,1,209,423,83,83369,257000,385789,572048,320386,17380,326922,147132,315118,2225,30719,354901,99396,1,40,12,0,0,665,6,143,12,"01090001",6,1,3,NA,4,0,0,0,69,0,1,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,486853,2220,3,4,0,355,0,NA,0,24,0,NA,NA,136,10532,NA,NA,22,NA,3,487,144,47,27779,14349,22406,21437,3576,6256,47095,2322,16808,293,3431,22797,11683,0,7,0,0,0,45,0,19,92,"01090006",15,0,0,NA,16,1,6,0,2,1568,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,691331,16389,177,44,4,4573,0,NA,24,1427,177,NA,NA,1521,113536,NA,NA,821,NA,2,2299,5981,716,168135,283552,364257,472351,219835,24774,638861,212608,419659,4037,38189,545371,30543,3,481,6449,11,3,833,12,477,59,"01090004",126,20,0,NA,365,15,1,41,79,3,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,4108,7,10,1,450,0,NA,0,52,1,NA,NA,211,28399,NA,NA,24,NA,1,153,801,101,41016,100816,124001,146094,59069,6435,472907,40138,207220,1887,20840,107708,2779,0,41,0,0,0,312,5,125,71,"01090003",13,18,5,NA,33,8,8,7,60,0,2,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,6379785,12471,57,36,2,536,14,NA,0,280,42,NA,NA,1913,56785,NA,NA,194,NA,11,3700,4082,182,203083,277743,403863,306966,78058,110218,283385,555697,490291,49848,53173,332174,174766,0,1667,21997,69,2,162,1,124,58,"01090002",13,0,18,NA,245,1,0,1,4,38,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1189,4220,29,11,5,253,13,0,0,19,2,NA,NA,6236,14487,0,0,31,0,9,71,7200,58,28175,202963,201709,180486,59239,5668,606713,3848,45183,717,13203,64702,26185,48,76,0,0,NA,1766,34,6,2,"01100004",9,100,52,NA,6,48,0,7,111,NA,1,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1038,17973,28,27,3,152,2,0,0,217,1,NA,NA,1669,26010,0,0,32,0,4,223,3463,168,39918,74039,71281,70883,24079,3840,567724,2464,40936,1333,25635,78521,9128,2,31,0,0,NA,124,9,125,49,"01100003",12,118,21,NA,116,15,6,2,93,NA,1,0,3,NA,0,NA,3,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,42154,9,52,63,482,4,0,1,389,5,NA,NA,1762,89310,3,0,47,0,0,281,5489,721,59273,113011,90743,58453,15254,8325,861224,84461,425658,3482,38821,220850,4503,3,48,205,0,NA,700,15,325,55,"01100001",36,115,22,NA,96,12,46,0,119,NA,0,2,1,NA,1,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,21187,58,51,8,110,2,0,0,242,0,NA,NA,1888,48922,0,0,17,0,0,56,3934,90,27365,91095,56552,27189,7458,3729,834467,34850,217174,2130,26938,106260,2103,0,28,0,0,NA,376,40,75,6,"01100002",11,68,6,NA,27,14,0,0,63,NA,1,1,2,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,35,65057,67,5922,34,551,95,5,476,766,547,NA,NA,17599,189718,1,2,75,1,209,37,13735,74,138511,391101,292757,204133,59126,7316,2707314,134421,827714,3519,228802,309103,14110,10,466,0,2,NA,1477,150,56,0,"01100005",55,120,337,NA,8,53,2,20,211,NA,2,0,91,NA,1,NA,0,NA,5,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,3928,1057,6,6,1,18,8,0,30,11,4,NA,NA,1207,2792,0,0,4,0,9,5,462,8,23798,269591,172749,132107,57327,1470,499913,3107,66830,459,11652,37360,6452,1,23,0,0,NA,255,8,0,0,"01100006",0,3,10,NA,0,5,0,9,8,NA,0,0,3,NA,0,NA,0,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,10692,16,8,2,377,0,0,1,74,44,NA,NA,1316,24135,9,0,45,0,1,15322,544,1111,22777,39386,34739,28141,6117,4490,338822,51880,144195,924,10459,132527,1886,1,27,0,4,NA,185,0,128,469,"01100007",12,27,5,NA,65,2,3,0,27,NA,0,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,3760,2,442,0,9,0,1,10,32,95,NA,NA,2607,10229,2,0,0,0,46,2,101,5,174919,49256,18301,6844,1150,3154,1620920,614598,326532,1189,26331,167150,7394,0,3,NA,7,0,4,1,0,0,"02020002",0,0,0,NA,2,0,0,2,0,NA,0,NA,0,0,NA,0,NA,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,40814,787,13402,7,1188,37,0,142,746,920,NA,NA,14579,115977,7,9,9,0,402,9840,15809,54,45497,251873,114853,54472,17469,4293,1603089,71438,378077,2718,346081,275442,11993,10,47,NA,10,21,7905,15,143,11,"02020007",206,0,6,NA,35,48,238,11,317,NA,1066,NA,81,1,NA,3,NA,17,5,1,17106,28,1,5,6,24,8,6,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,190528,960,13498,32,685,321,14,194,1758,1551,NA,NA,173718,198815,21,0,10,0,441,4484,3382,63,81956,252054,190540,109782,35014,10222,2023601,505465,827286,6218,467410,368708,14292,4,289,NA,19,0,212,5,2,50,"02020003",15,13,24,NA,55,8,3,5,278,NA,1,NA,0,0,NA,0,NA,0,38,29,30,0,0,0,0,0,0,560,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,332121,83,63901,12,137,158,99,8635,624,5219,NA,NA,212533,450038,301,0,0,1,562,17,2517,106,131485,361009,218954,136531,51041,6724,2769539,671497,608528,5921,824171,459252,13032,0,42,NA,4418,9,166,3,6,17,"02020004",1,0,0,NA,45,43,0,24,355,NA,3,NA,0,0,NA,5,NA,0,751,0,5,1,0,0,0,1,15,427,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,1257,13,81,37,11,0,2,3,14,50,NA,NA,1003,1026,1,0,0,0,86,0,245,10,161334,77086,26540,12655,1833,2717,2183156,1555789,491250,4550,22078,231962,12941,0,5,NA,3,0,9,0,0,1,"02020001",0,0,0,NA,3,1,0,0,2,NA,7,NA,0,0,NA,0,NA,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,14468,694,2558,32,246,321,3,74,836,697,NA,NA,9522,45018,2,6,3,70,379,189,6261,32,112962,226005,180577,126367,44185,6624,1440582,14543,34974,2213,246555,166620,12190,0,29,NA,7,0,19069,134,148,1,"02020008",69,0,0,NA,60,375,75,0,86,NA,41,NA,0,0,NA,0,NA,2,10,0,175,0,0,102,3,90,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,125071,148,24846,58,1536,1545,108,679,1616,2314,NA,NA,127799,136950,21,0,4,170,1018,328,3907,22,172897,370107,265063,157731,61006,18327,2854274,387316,1278147,5541,677681,282394,28312,0,151,NA,8,2,2886,15,151,24,"02020006",4,1,6,NA,78,226,14,4,276,NA,0,NA,0,0,NA,0,NA,1,177,0,45,0,0,0,0,15,0,5,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,55237,45,8320,0,44,12,0,48,82,839,NA,NA,151210,66376,1,0,1,0,204,19,424,4,21257,112996,36897,15024,3152,2308,888227,295341,712727,1241,243636,51042,3880,0,17,NA,24,0,43,7,14,2,"02020005",3,0,0,NA,10,5,0,62,176,NA,0,NA,0,0,NA,1,NA,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,3401999,27,0,0,0,1,0,NA,0,0,0,NA,NA,3,27,0,0,0,NA,0,0,3,1,12150,538,927,1586,985,1237,584,18,108,10,169,232,4021,0,0,0,0,0,1,0,0,2,"02030203",0,0,0,NA,0,1,0,0,8,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,512169,909,13,2692,30,225,23,NA,82,342,36,NA,NA,186,4595,11,6,16,NA,5,1065,156,7,16868,199239,269530,388951,346555,7528,130222,2752,12814,2740,26979,85569,30043,38,39,3,16,0,58,4,0,0,"02030104",2,0,4,NA,2,8,8,2,11,NA,0,NA,0,0,NA,1,0,0,0,1,1,14,0,1,3,0,1,NA,0,NA,NA,NA,1,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,2897348,3151,13,538,34,1335,31,NA,4199,8129,54,NA,NA,405,1220,0,0,2923,NA,15,5,216,2493,57525,448484,559321,543038,173035,59707,388742,144448,80899,1044,130524,40128,90522,0,4,0,25,0,710,1087,0,0,"02030202",26,0,0,NA,25,7,17,0,2158,NA,0,NA,0,0,NA,0,0,0,1,0,260,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,177569,317,4,37,9,73,3,NA,191,787,17,NA,NA,69,306,0,1,182,NA,9,8,26,294,9480,222509,129118,69844,23009,10609,107439,2715,44326,262,14653,7443,12254,0,0,0,6,0,77,81,2,0,"02030201",27,0,0,NA,5,2,0,0,84,NA,0,NA,0,0,NA,0,0,0,1,0,40,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,2408,541,18,779,4,58,5,NA,39,44,37,NA,NA,179,2559,0,1,7,NA,7,51,142,8,115812,639373,457707,342743,186300,5543,1111402,2705,30238,1808,39213,311967,11430,12,27,5,4,5,115,8,4,1,"02030103",5,0,1,NA,2,14,4,4,33,NA,0,NA,1,0,NA,4,1,1,1,1,3,12,4,1,0,0,1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
