"layer","zone","Background","Corn","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Alfalfa","Other Hay/Non Alfalfa","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Soybeans","Buckwheat","Christmas Trees","Canola","Millet","Peas","HUC","Sweet Corn","Sorghum","Other Crops","Misc Vegs & Fruits","Sod/Grass Seed","Apples","Dry Beans","Pumpkins","Other Tree Crops","Cranberries","Squash","Dbl Crop Corn/Soybeans","Sunflower","Tobacco","Peppers","Turnips","Durum Wheat","Cucumbers","Tomatoes","Peaches","Grapes","Pears","Eggplants","Onions","Greens","Cabbage","Herbs","Carrots","Asparagus","Strawberries","Speltz","Cherries","Triticale","Nectarines","Plums","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Caneberries","Garlic","Lettuce","Dbl Crop Soybeans/Oats","Other Small Grains","Dbl Crop Oats/Corn","Dbl Crop Barley/Soybeans","Vetch","Sweet Potatoes","Dbl Crop WinWht/Corn","Cotton","Dbl Crop Barley/Corn","Watermelons","Cantaloupes","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Sorghum","Radishes","Switchgrass","Sugarbeets","Peanuts","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Rape Seed","Flaxseed","Rice","Olives","Oranges","Citrus","Sugarcane","Walnuts","Celery","Cauliflower","Mint","Camelina","Gourds","Safflower","Mustard","Lentils","Perennial Ice/Snow ","Pistachios","Dbl Crop Lettuce/Cotton","Apricots","Honeydew Melons","Dbl Crop Durum Wht/Sorghum","Almonds","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Chick Peas","Hops","Pomegranates"
1,1,0,8415,0,0,1,131,1,60,40341,1085,NA,2353,53632,146696,86809,36109,7724,3743,1081839,101457,115076,14308,1595,35041,4282,NA,198,24,0,1,NA,NA,0,"01080207",1964,96,1,1,91,148,86,201,0,0,39,NA,1,1855,1,0,1,32,2,2,4,7,20,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,8011,52385,0,1,22,488,2,1076,93317,542,NA,8507,94417,376938,338649,201820,43668,6490,1629073,45655,21837,27991,15659,106944,21670,NA,672,137,1,26,NA,NA,46,"01080205",5177,81,47,10,668,1505,2852,1555,0,24,326,NA,11,11133,138,23,100,46,114,161,184,80,839,1,17,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,42962,0,84,0,10,127,1098,106218,16667,NA,15152,70101,156496,109460,57982,16401,3840,1211731,631278,346246,37624,16555,63971,9658,NA,524,505,4,16,NA,NA,0,"01080201",8606,31,7,3,262,437,293,1392,7,0,2341,NA,10,136,1,252,0,47,9,1,16,0,0,314,58,14,31,113,7,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,10675,0,0,1,4,33,145,82053,552,NA,2587,147603,119875,58069,33400,8295,4431,992591,314873,160974,21437,2680,107377,9361,NA,26,17,2,6,NA,NA,0,"01080204",485,0,7,0,8,1128,7,93,0,0,66,NA,1,11,4,49,0,2,1,21,2,0,0,14,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,11037,0,0,0,153,8,5,44173,308,NA,2730,25565,80745,42265,15677,5285,1680,871991,113057,231510,10139,5457,22144,2749,NA,1129,1572,0,1,NA,NA,0,"01080206",1128,59,1,2,21,319,20,255,0,0,24,NA,13,1535,0,0,0,19,4,0,2,0,0,15,0,2,0,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,19141,0,4,0,1,2,589,126680,2,NA,225,44912,84213,31625,10059,1961,7903,838352,525718,863665,56898,24141,31943,1195,NA,0,47,0,1,NA,NA,0,"01080103",3,0,33,3,1,0,2,200,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,19305,8,15,0,2,10,1261,109668,156,NA,4721,27473,82286,29679,12075,2167,3628,948275,596949,531054,37284,10171,19517,5769,NA,34,15,3,0,NA,NA,0,"01080107",400,0,11,13,13,1232,8,32,0,0,114,NA,0,4,0,12,0,0,0,0,0,0,0,19,6,0,0,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,327909,17774,3,0,1,0,122,5,74396,55,NA,79,49093,61516,21064,4934,811,4570,1407133,698834,1268074,71461,11238,90656,4106,NA,0,0,0,0,NA,NA,0,"01080101",3,0,204,0,32,0,5,0,10,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,12072,0,0,0,0,0,22,91628,6,NA,272,20000,53120,18514,6270,1120,1820,539730,279751,425995,20578,10204,6754,515,NA,0,4,0,0,NA,NA,0,"01080104",11,0,3,0,2,0,0,0,11,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,22861,0,9,4,6,20,182,217611,56,NA,1692,75165,136776,68644,26563,4446,12998,1215709,950001,939507,85943,5576,30218,9193,NA,7,32,44,0,NA,NA,0,"01080106",152,0,4,3,4,44,12,16,3,0,8,NA,0,3,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,11763,0,2,19,0,3,34,157661,3,NA,619,6149,58887,21609,6729,928,2413,947935,290422,472461,48294,14503,6937,1155,NA,0,17,2,2,NA,NA,0,"01080105",13,0,1,36,2,0,0,0,4,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,10779,1,0,1,3,0,11,89631,5,NA,236,7079,48743,21445,8122,1633,1678,526677,238642,417221,29803,30764,17717,492,NA,0,8,0,1,NA,NA,0,"01080102",0,0,0,0,0,1,0,0,17,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,3644,0,3,0,3,68,98,16445,158,NA,681,29929,58692,31976,14590,3193,4087,321623,377766,178019,9304,1430,58083,9196,NA,133,19,1,0,NA,NA,0,"01080202",286,0,13,1,8,83,4,44,0,0,84,NA,6,6,1,5,0,0,0,0,1,0,0,0,0,2,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,0,12921,0,13,0,7,31,46,65917,1273,NA,2582,28901,61265,26426,8946,1539,782,964550,271621,406621,16392,11269,20356,2865,NA,1683,94,0,0,NA,NA,0,"01080203",1675,24,2,1,32,706,245,76,0,0,212,NA,36,35,0,0,0,1,0,2,0,0,0,7,8,5,0,1,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1336429,4448,NA,NA,107,2,0,128,47167,53,NA,1398,83598,359787,444552,498879,190297,16330,740421,183026,14488,11693,2881,246299,115374,NA,2,1,0,47,NA,NA,NA,"01090001",210,1,38,0,35,482,0,33,NA,129,6,8,0,0,0,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,486853,2537,NA,NA,10,0,2,7,9793,107,NA,606,27009,17503,22438,16398,1763,8776,60846,2368,6852,1712,1086,19167,14488,NA,0,2,7,46,NA,NA,NA,"01090006",268,3,224,1,1920,13,0,10,NA,9,8,0,0,0,0,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,691331,24520,NA,NA,3100,11,61,1358,87961,3050,NA,17921,164570,352545,400981,409557,141142,17305,1171794,235970,32109,23633,11792,397615,43228,NA,0,25,243,40,NA,NA,NA,"01090004",2492,78,1852,6,2206,667,292,754,NA,29559,345,0,1,0,9,NA,NA,NA,0,2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,6647,NA,NA,19,0,4,22,36240,43,NA,1079,39156,117921,124157,114025,35229,5629,735145,52904,8572,16158,1064,59821,10843,NA,2,15,9,21,NA,NA,NA,"01090003",283,2,137,1,439,283,3,6,NA,27,26,0,0,5,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,6379785,15252,NA,NA,1066,14,70,1393,53695,572,NA,5291,179517,346030,384971,208948,41651,122923,646782,602240,105774,84817,7675,293083,198808,NA,0,0,8,10,NA,NA,NA,"01090002",4329,23,888,1,121,198,47,396,NA,117137,17,0,1,0,0,NA,NA,NA,0,1,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1189,5815,0,NA,0,2,0,9,21550,20,0,1214,26229,242893,211381,134156,33495,6456,723249,10715,1504,6292,958,23277,22317,NA,9,16,0,7,NA,NA,0,"01100004",369,12,9,0,10,763,89,22,NA,0,56,NA,0,13,156,0,0,46,141,84,323,0,9,NA,0,35,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1038,17674,1,NA,6,2,6,138,34252,43,0,1685,38412,93449,67138,46928,11960,5076,660036,3202,2492,4970,10325,50464,10373,NA,69,23,8,14,NA,NA,1,"01100003",463,4,44,14,709,204,72,37,NA,2,31,NA,0,19,17,0,2,0,0,2,76,2,23,NA,6,2,NA,NA,NA,0,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,44154,0,NA,6,2,4,144,88003,74,0,2607,56047,133523,72001,30806,6259,7885,1281894,125800,56382,19677,13884,170027,13254,NA,19,9,20,465,NA,NA,0,"01100001",275,1,127,131,1492,1105,22,42,NA,337,64,NA,0,18,2,0,0,0,0,8,14,2,0,NA,0,1,NA,NA,NA,0,44,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,20879,0,NA,12,14,4,226,47480,50,0,2155,25405,96813,39354,12713,2426,3432,1020234,53373,77517,10990,9835,82598,7283,NA,177,26,0,23,NA,NA,3,"01100002",377,2,19,26,273,663,21,84,NA,5,10,NA,1,19,11,0,2,2,0,7,35,1,5,NA,1,4,NA,NA,NA,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,35,67603,27,NA,145,111,164,17395,342973,223,8,12117,143316,425004,237357,135864,30937,10562,3526169,196970,206534,92248,21733,119428,20507,NA,416,4545,0,4,NA,NA,1,"01100005",2049,394,29,0,44,530,25,30,NA,0,32,NA,274,11,7,1,56,35,59,1,14,1,0,NA,0,1,NA,NA,NA,2,0,4,19,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,3928,916,0,NA,1,5,0,22,11568,13,0,398,23231,281545,153675,101589,37803,2631,641295,15826,966,3598,397,7222,5570,NA,0,0,0,3,NA,NA,0,"01100006",100,21,0,0,0,116,12,1,NA,0,5,NA,0,6,1,0,0,8,18,2,202,2,1,NA,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,14138,0,NA,11,0,9,235,27742,132,0,1589,20608,47072,34206,20698,2865,5385,468059,64038,13384,7169,4645,117217,11306,NA,1,15,215,300,NA,NA,0,"01100007",485,11,1017,11,8229,52,22,52,NA,23,37,NA,0,0,0,0,0,0,0,0,3,0,0,NA,0,0,NA,NA,NA,0,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,5513,1,0,1,78,132,1002,23118,0,4,2174,195076,50319,9275,1693,476,1766,1634890,540934,263911,34632,2941,248728,18156,NA,0,109,0,78,NA,NA,NA,"02020002",27,0,0,0,10,34,0,1,NA,0,0,NA,0,0,1,NA,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,72866,225,15,207,560,1044,25373,288241,0,14,41314,58863,236073,65786,22228,7872,2741,1638357,106160,323717,57361,68923,307301,40172,NA,1,9353,0,104,NA,NA,NA,"02020007",2276,14,6700,51,8072,14210,64,162,NA,11,160,NA,2,0,0,NA,NA,0,0,1,3,23,NA,11383,11,NA,870,NA,NA,0,0,2,78,0,20,6,4,5,18,390,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,213319,1,0,156,758,957,129836,407918,191,116,96338,88582,274497,137898,55154,15208,7975,2386459,456837,268774,338536,60360,519102,17785,NA,78,2994,0,48,NA,NA,NA,"02020003",1120,136,746,0,1433,642,3,7,NA,0,49,NA,16,4,21,NA,NA,1,1,0,0,0,NA,1,0,NA,0,NA,NA,6,0,0,580,0,0,0,0,1,0,0,22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,384384,361,65,6924,1203,11788,117034,957346,2,170,81531,156755,353973,182403,73713,26407,4649,2616004,491320,250064,625939,150434,782145,26240,NA,0,29660,8,192,NA,NA,NA,"02020004",606,68,20,0,69,1071,6858,212,NA,0,13,NA,371,0,36,NA,NA,0,0,0,8,0,NA,4,0,NA,0,NA,NA,15,1,0,1011,0,0,0,1,0,0,0,0,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,2329,0,0,0,2,65,666,4052,0,2,1326,202830,85776,14592,2963,526,1432,2245511,1388437,469191,41335,558,304764,21321,NA,0,31,0,44,NA,NA,NA,"02020001",5,0,0,0,1,10,0,6,NA,0,1,NA,0,0,1,NA,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,20783,21,0,151,827,554,21840,169575,162,18,43615,112195,270360,125562,63264,18896,9924,1429130,37297,43646,130056,26246,129535,22661,NA,4,1386,0,15,NA,NA,NA,"02020008",1190,77,22,0,467,35723,7,43,NA,0,483,NA,1,0,0,NA,NA,0,0,29,7,250,NA,65,0,NA,13,NA,NA,7,0,5,41,34,44,44,0,0,6,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,148194,13,1,1759,1077,2441,69320,570355,4,64,99854,173940,438424,193057,88051,34295,19660,3382634,434118,493767,352259,64947,346199,35794,NA,5,13387,0,35,NA,NA,NA,"02020006",8949,62,115,0,487,16132,421,31,NA,0,142,NA,60,0,22,NA,NA,0,0,11,213,8,NA,0,0,NA,0,NA,NA,5,0,18,691,0,0,0,0,12,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,70192,36,13,106,417,1754,20950,347291,0,31,23566,23173,105869,20813,5276,988,1765,1241725,273219,321658,41253,58848,102585,4817,NA,0,2275,0,14,NA,NA,NA,"02020005",717,9,4,0,79,1318,24,27,NA,0,24,NA,8,0,3,NA,NA,0,0,0,0,0,NA,2,0,NA,0,NA,NA,5,0,0,123,0,0,0,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,3401999,47,0,0,0,0,0,1,40,2,0,30,11008,1110,1325,1103,510,1772,777,62,6,69,12,113,4591,NA,0,2,NA,0,NA,NA,NA,"02030203",5,0,1,NA,23,24,0,1,NA,0,2,NA,0,NA,0,NA,NA,NA,0,0,0,3,NA,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,512169,1322,0,0,916,841,88,501,1988,0,17,1324,14599,251265,294085,373162,274156,8483,212042,2325,3617,23135,120,34338,30729,NA,1,377,NA,0,NA,NA,NA,"02030104",486,0,9,NA,254,52,0,153,NA,2,0,NA,0,NA,0,NA,NA,NA,0,0,2,2,NA,1,8,0,5,NA,0,0,0,NA,0,0,0,NA,5,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,2897348,11979,0,0,3278,16460,4,586,7301,13188,0,3591,48822,536173,554681,444165,120178,101098,440875,180245,26136,53342,9286,30583,124997,NA,2,55,NA,1977,NA,NA,NA,"02030202",1912,1,43,NA,435,2367,0,3460,NA,0,0,NA,2,NA,0,NA,NA,NA,0,0,6136,4,NA,0,0,0,0,NA,2,5,0,NA,14,3112,3,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,177569,873,0,0,67,757,1,283,1072,901,0,650,8749,244445,115670,51762,15189,15733,152231,8741,11494,4990,858,2980,17677,NA,0,8,NA,54,NA,NA,NA,"02030201",205,0,3,NA,17,317,0,73,NA,0,0,NA,0,NA,0,NA,NA,NA,0,3,406,9,NA,0,0,0,0,NA,0,0,0,NA,0,101,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
