"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Millet","Alfalfa","Other Hay/Non Alfalfa","Dry Beans","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Blueberries","Christmas Trees","Broccoli","Sweet Corn","Canola","Other Crops","Apples","Pumpkins","HUC","Sod/Grass Seed","Squash","Triticale","Winter Wheat","Cantaloupes","Sorghum","Sunflower","Tobacco","Strawberries","Cranberries","Misc Vegs & Fruits","Nectarines","Durum Wheat","Speltz","Tomatoes","Peaches","Peppers","Asparagus","Onions","Grapes","Other Tree Crops","Cabbage","Eggplants","Greens","Lettuce","Cherries","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Herbs","Plums","Dbl Crop Barley/Corn","Radishes","Dbl Crop Barley/Soybeans","Switchgrass","Pop or Orn Corn","Dbl Crop Oats/Corn","Turnips","Watermelons","Carrots","Dbl Crop WinWht/Corn","Dbl Crop WinWht/Sorghum","Cotton","Sugarbeets","Dbl Crop Soybeans/Oats","Dbl Crop Barley/Sorghum","Dbl Crop Corn/Soybeans","Vetch","Gourds","Peanuts","Forest","Wetlands","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Rice","Safflower","Walnuts","Sugarcane","Citrus","Oranges","Flaxseed","Camelina","Mint","Celery","Prunes","Cauliflower","Garlic","Mustard","Lentils","Rape Seed","Perennial Ice/Snow ","Other Small Grains","Honeydew Melons","Pistachios","Olives","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Pomegranates","Dbl Crop Durum Wht/Sorghum","Apricots","Caneberries","Hops","Pears","Cucumbers","Almonds"
1,1,0,14842,74,8,NA,613,14,NA,30559,40337,1,692,NA,0,3361,54141,135334,78609,31882,6752,5145,976678,137028,154078,35844,1958,26121,2026,215,336,NA,4209,NA,136,482,458,"01080207",5,292,NA,1,0,0,2,2602,0,0,194,NA,0,0,2,20,218,0,0,13,2,3,186,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,8011,65435,188,0,NA,1746,42,NA,125928,45899,58,1272,NA,12,15486,93267,350033,316119,189308,41556,11612,1511264,60222,19579,81691,8593,107562,28012,144,984,NA,11452,NA,6793,4054,1651,"01080205",25,861,NA,11,0,3,9,10610,3,46,393,NA,18,1,22,141,243,10,11,38,169,7,544,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,31,47266,522,0,NA,812,154,NA,18442,135621,0,23932,NA,1,15360,69461,147472,105669,58153,14811,4532,1103659,662369,374999,56815,9888,59110,6790,149,77,NA,8015,NA,49,71,1393,"01080201",102,1940,NA,0,0,0,30,1237,2,0,462,NA,0,0,4,45,111,4,14,1,4,0,48,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,17169,22,0,NA,114,14,NA,7008,108444,0,121,NA,5,1811,144540,118333,53431,32732,7884,4230,933083,302367,198439,47763,2638,84816,10381,39,67,NA,1158,NA,137,1757,116,"01080204",4,25,NA,0,5,0,0,206,0,0,34,NA,2,0,2,6,20,0,1,0,33,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,1,12196,228,3,NA,119,159,NA,5691,63000,0,391,NA,0,3067,23986,78434,39778,14857,4876,3082,804288,131597,257788,23295,5058,14373,1385,387,268,NA,2302,NA,219,109,340,"01080206",50,210,NA,2,0,1,4,908,0,0,41,NA,0,0,1,19,237,0,0,0,2,0,51,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,1,22484,30,0,NA,19,7,NA,1415,152974,0,271,NA,46,218,44669,79902,30037,9545,1700,4596,812238,528966,881364,48826,12450,35329,1701,1,61,NA,42,NA,17,3,548,"01080103",52,1,NA,0,0,0,0,7,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,19,20381,94,121,NA,262,13,NA,11035,128032,0,493,NA,0,3501,28793,80134,29588,11744,1886,3599,950814,576667,533984,35413,10373,11503,2975,133,22,NA,468,NA,7,1207,54,"01080107",6,34,NA,6,0,7,8,28,1,0,23,NA,0,0,0,0,0,0,0,0,0,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,327909,19459,4,0,NA,21,2,NA,1423,79453,0,372,NA,250,113,49352,57247,20314,4574,712,3088,1430325,689555,1248595,73832,8344,94682,4393,0,1,NA,28,NA,3,7,2,"01080101",23,0,NA,0,0,0,0,5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,12194,9,0,NA,19,4,NA,4355,104991,0,61,NA,0,467,20486,50120,17347,6186,933,1192,550871,316279,368918,13436,8120,11369,710,45,23,NA,100,NA,8,111,16,"01080104",1,13,NA,0,0,0,0,8,0,0,1,NA,0,0,0,0,0,0,0,9,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,25,25721,181,102,NA,184,77,NA,4979,258367,0,265,NA,0,3524,77207,132881,66403,25285,3910,7917,1351675,889170,840195,69223,12993,27107,4954,42,31,NA,507,NA,18,473,25,"01080106",2,21,NA,18,0,15,31,93,4,0,10,NA,0,0,0,0,2,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,0,13402,171,113,NA,154,7,NA,3392,173821,0,98,NA,0,2129,6543,57302,21173,6794,747,301,995109,292047,408779,42920,9611,12306,1530,0,10,NA,11,NA,2,75,2,"01080105",1,3,NA,3,0,48,3,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,0,14757,11,0,NA,0,4,NA,115,122245,0,4,NA,0,64,7307,45359,20500,7440,1326,1105,525726,226543,428962,21637,10283,16967,309,2,28,NA,7,NA,1,0,7,"01080102",0,0,NA,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,0,5441,5,0,NA,55,19,NA,325,27634,0,230,NA,0,461,28456,58196,30000,14678,3320,3223,296632,376911,209002,16752,600,38711,8189,40,11,NA,469,NA,17,106,160,"01080202",3,11,NA,1,1,0,1,21,1,0,2,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,1,10537,32,57,NA,27,6,NA,1511,90856,0,1856,NA,0,4100,28066,60412,24148,9135,1245,1834,930510,273741,417878,28048,10355,9934,2175,963,4,NA,1143,NA,3,253,88,"01080203",95,141,NA,7,0,8,0,8,0,0,6,NA,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1336429,5291,0,0,NA,106,66,NA,6106,74091,NA,2247,NA,2,3703,89905,328642,408033,483259,186746,21458,604754,205700,77922,50567,6488,284799,118801,22,6,NA,1252,NA,361,403,230,"01090001",266,289,NA,100,0,62,0,0,NA,245,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,486841,3848,0,0,NA,46,13,NA,4858,12636,NA,330,NA,0,1701,29340,16981,17836,14742,1540,6200,55017,2689,5140,5173,789,18364,17931,0,9,NA,108,NA,241,86,1,"01090006",83,129,NA,41,0,120,0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,691331,20681,1,1,NA,641,510,NA,30380,133102,NA,6792,NA,3,11045,171673,313232,353654,386640,130022,28871,1039914,281547,94746,68470,12378,401380,50700,22,45,NA,3820,NA,1452,937,2418,"01090004",909,876,NA,259,0,193,0,0,NA,31526,2,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,9371,61,0,NA,182,4,NA,4303,48584,NA,614,NA,0,1472,40224,105722,106420,110931,31619,9432,661387,72680,31945,56039,2454,59606,10699,3,193,NA,1087,NA,82,648,22,"01090003",30,79,NA,12,2,3,1,4,NA,0,7,8,3,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,6379772,10121,7,8,NA,514,31,NA,21270,62284,NA,1009,NA,31,4461,182926,322769,371464,194721,37245,132506,611729,594323,146671,115354,4591,293847,209580,260,8,NA,171,NA,143,259,2901,"01090002",129,24,NA,6,0,29,0,0,NA,102591,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1189,11932,30,0,NA,322,10,NA,34633,5721,8,288,NA,5,1692,27267,228963,200055,126849,32826,7048,691172,16620,1648,23536,1292,30187,22940,13,272,NA,1584,NA,1989,2233,100,"01100004",14,209,NA,1,0,0,0,674,0,0,575,0,6,1,49,83,525,6,2,132,35,21,128,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1038,21740,3,0,NA,329,1,NA,50138,4682,3,244,NA,1,5631,38382,88245,62352,44775,10787,4614,617424,8182,3185,21530,11044,50764,14450,15,418,NA,660,NA,162,346,21,"01100003",0,168,NA,7,0,22,2,51,1,0,58,0,15,2,0,0,5,17,1,5,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,52211,87,0,NA,1143,3,NA,70007,52147,0,261,NA,0,6759,56333,127803,63870,29710,5290,9196,1167950,151087,96831,59129,18250,142301,13225,26,826,NA,1109,NA,78,436,15,"01100001",1,83,NA,13,1,5,13,10,6,219,151,0,11,24,2,1,1,2,0,4,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,25984,17,0,NA,402,2,NA,57926,21101,0,94,NA,2,4874,26557,93015,36952,11899,2253,3959,978552,60630,62304,36819,10576,71300,7038,14,177,NA,435,NA,125,1362,32,"01100002",0,51,NA,14,0,12,0,15,3,0,34,0,32,9,0,14,1,3,3,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,35,84972,3202,186,NA,617,284,NA,259206,254245,0,329,NA,8,16179,145220,403179,221770,125976,29995,7549,3259530,255939,230654,167278,29818,94362,10910,55,1240,NA,1913,NA,109,9418,347,"01100005",23,94,NA,96,0,16,45,267,1,0,172,6,0,0,11,95,256,0,3,101,103,12,44,1,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,3928,2770,118,2,NA,97,28,NA,18010,8177,0,83,NA,0,1482,23537,277993,145832,97579,37095,1923,613659,22220,1127,15075,648,12125,6813,0,605,NA,436,NA,19,642,36,"01100006",39,22,NA,16,0,0,0,232,0,0,66,1,0,0,10,16,194,0,0,3,14,1,13,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,12622,0,0,NA,581,9,NA,14742,30782,0,615,NA,0,2150,22491,46900,29679,19872,2832,5908,456764,63288,21815,22282,4173,100944,8113,5,196,NA,907,NA,168,198,23,"01100007",2646,109,NA,113,0,39,0,5,0,0,18,0,0,1,0,0,0,3,0,2,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,4099,74,89,2,256,150,NA,877,30669,18,0,4,0,1227,196312,50461,9147,1572,387,553,1676576,512404,276275,38461,1796,221852,11696,0,4,NA,18,NA,4,16,42,"02020002",3,0,11,9,NA,29,7,NA,NA,NA,0,0,NA,2,0,0,NA,NA,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,68393,7073,183,0,1851,832,NA,36970,407681,84,4,0,145,25082,55859,248503,65127,21709,7929,2102,1536586,110528,331032,106713,25719,292723,22771,8,45,NA,3210,NA,991,9837,147,"02020007",10568,1534,14,527,NA,30,4,NA,NA,NA,3,2,NA,0,38,17,NA,NA,16571,30,16,NA,0,NA,56,0,25,10,95,1,3,20,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,207336,6891,543,0,2218,1607,NA,150406,472034,4,109,0,216,81795,89115,268273,133160,52258,14560,7035,2380498,416809,319502,323889,77469,458932,10983,1,63,NA,1310,NA,720,2514,182,"02020003",3465,10,23,506,NA,39,80,NA,NA,NA,0,4,NA,0,30,1,NA,NA,61,1,9,NA,2,NA,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,325870,33520,859,197,1593,13075,NA,127682,1147598,9385,120,79,505,61351,159592,343605,175256,70214,23212,2897,2652400,530317,295405,568028,101852,665202,20079,0,40,NA,763,NA,114,924,417,"02020004",443,16,192,7119,NA,425,597,NA,NA,NA,0,1,NA,56,10,1,NA,NA,42,0,1,NA,0,NA,0,0,0,0,2,0,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,2068,90,29,0,368,168,NA,720,10419,4,0,0,5,997,205660,86021,14088,2777,354,1109,2236906,1395733,455744,41213,1070,315853,16206,0,10,NA,49,NA,17,8,6,"02020001",15,0,11,14,NA,15,0,NA,NA,NA,0,0,NA,1,0,0,NA,NA,29,0,0,NA,0,NA,0,0,0,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,26796,1523,168,0,859,728,NA,60434,184841,4,68,0,189,35022,116000,261739,112649,55273,17757,10073,1401294,38421,35177,133365,29554,133273,15848,4,153,NA,844,NA,194,40640,174,"02020008",1247,17,5,156,NA,113,9,NA,NA,NA,1,31,NA,0,0,102,NA,NA,626,1,640,NA,0,NA,0,239,0,0,4,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,132049,21933,368,0,1834,3326,NA,112184,606952,320,47,0,60,105885,177776,430090,188520,85832,33101,18105,3244867,436353,522701,336464,63947,404979,33349,0,285,NA,10892,NA,439,14426,386,"02020006",2262,115,68,452,NA,163,5,NA,NA,NA,0,21,NA,0,225,19,NA,NA,61,2,142,NA,0,NA,0,24,0,0,4,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,61676,2076,206,5,660,1759,NA,24775,371925,57,0,1,10,14713,26189,109200,19314,4716,768,1175,1243496,294322,319892,59370,39672,68876,5321,0,10,NA,47,NA,29,334,43,"02020005",3,1,91,77,NA,138,20,NA,NA,NA,0,0,NA,5,0,0,NA,NA,3,0,2,NA,0,NA,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,3401999,56,0,0,0,4,0,NA,60,24,0,5,NA,0,20,11005,1008,1214,930,416,1228,622,156,19,52,10,171,5611,0,0,NA,5,NA,4,0,2,"02030203",1,0,0,1,NA,1,0,14,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,512169,2838,3723,0,0,2681,1,NA,201,5474,1,0,NA,83,14685,14504,231264,281295,335652,272089,29082,203462,10296,309,5383,395,69035,46478,83,0,NA,36,NA,372,113,5,"02030104",538,0,1,122,NA,0,17,0,NA,39,0,0,NA,0,1,0,30,0,0,2,11,56,0,51,0,0,2,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,2897348,10430,13,1,0,11944,1,NA,51,1601,11,18527,NA,0,12932,48453,547170,546216,436933,119583,93127,388366,193598,23031,88264,5974,56524,121539,0,3316,NA,2236,NA,6892,1440,2981,"02030202",3043,0,1,0,NA,57,4,0,NA,0,0,0,NA,0,0,0,0,0,0,1852,0,387,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,177569,921,39,0,0,1406,11,NA,208,602,0,1053,NA,0,909,9011,248018,113003,49577,14719,16007,137110,12692,9621,7176,370,13557,17918,0,308,NA,69,NA,620,88,277,"02030201",551,0,0,11,NA,31,3,0,NA,0,0,0,NA,0,0,0,0,0,0,417,0,16,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
